fold,preindex,country_id,y_true,y_pred,dataset,sanction,neighbor,log_rgdp,log_pop,polity2,shap_sanction,shap_neighbor,shap_log_rgdp,shap_log_pop,shap_polity2,shap_country_id
3,0,0,0.0,5.095281,train,,,,,,,,,,,
3,1,0,0.0,5.0999203,train,,,,,,,,,,,
3,3,0,0.0,5.1221128,train,,,,,,,,,,,
3,4,0,0.0,5.1254964,train,,,,,,,,,,,
3,5,1,0.0,3.2035794,train,,,,,,,,,,,
3,6,1,0.0,3.2365994,train,,,,,,,,,,,
3,7,1,0.0,3.2520618,train,,,,,,,,,,,
3,8,1,0.0,3.255793,train,,,,,,,,,,,
3,9,1,0.0,3.2442596,train,,,,,,,,,,,
3,10,1,0.0,3.2524128,train,,,,,,,,,,,
3,12,1,0.0,3.2765563,train,,,,,,,,,,,
3,13,1,0.0,3.264263,train,,,,,,,,,,,
3,14,1,0.0,3.3207998,train,,,,,,,,,,,
3,15,1,0.0,9.183382,train,,,,,,,,,,,
3,16,1,0.0,11.204481,train,,,,,,,,,,,
3,18,1,0.0,12.308696,train,,,,,,,,,,,
3,19,1,0.0,12.363269,train,,,,,,,,,,,
3,20,1,19.503517,12.758513,train,,,,,,,,,,,
3,22,1,19.446531,12.741351,train,,,,,,,,,,,
3,23,1,19.737957,12.799208,train,,,,,,,,,,,
3,24,1,20.286638,12.881686,train,,,,,,,,,,,
3,25,1,20.615088,12.92783,train,,,,,,,,,,,
3,26,1,20.758808,12.67264,train,,,,,,,,,,,
3,27,1,20.793716,13.759596,train,,,,,,,,,,,
3,28,1,20.905018,13.787198,train,,,,,,,,,,,
3,29,1,21.074625,13.814686,train,,,,,,,,,,,
3,30,1,21.291885,14.39409,train,,,,,,,,,,,
3,32,1,21.623165,14.459591,train,,,,,,,,,,,
3,33,1,21.575806,14.500671,train,,,,,,,,,,,
3,34,1,21.621843,14.51924,train,,,,,,,,,,,
3,35,1,21.797422,14.539859,train,,,,,,,,,,,
3,36,1,21.86203,14.554134,train,,,,,,,,,,,
3,38,1,21.880728,14.567743,train,,,,,,,,,,,
3,39,1,21.87903,14.577723,train,,,,,,,,,,,
3,43,1,22.094843,14.652611,train,,,,,,,,,,,
3,44,2,22.873095,24.544827,train,,,,,,,,,,,
3,45,2,23.147066,20.74599,train,,,,,,,,,,,
3,46,2,23.388582,20.50993,train,,,,,,,,,,,
3,47,2,23.473907,20.48727,train,,,,,,,,,,,
3,48,2,23.44138,20.540096,train,,,,,,,,,,,
3,49,2,23.388582,20.549618,train,,,,,,,,,,,
3,50,2,23.439312,20.94754,train,,,,,,,,,,,
3,51,2,23.478018,20.945232,train,,,,,,,,,,,
3,52,2,23.503517,24.922506,train,,,,,,,,,,,
3,53,2,23.47726,24.931662,train,,,,,,,,,,,
3,54,2,23.621828,24.890871,train,,,,,,,,,,,
3,60,2,23.849983,24.792414,train,,,,,,,,,,,
3,62,2,23.878693,24.599148,train,,,,,,,,,,,
3,63,2,24.02102,24.638426,train,,,,,,,,,,,
3,64,2,24.224192,24.61563,train,,,,,,,,,,,
3,65,2,24.297876,24.652903,train,,,,,,,,,,,
3,66,2,24.412788,24.707827,train,,,,,,,,,,,
3,67,2,24.51375,24.73362,train,,,,,,,,,,,
3,68,2,24.501066,24.901499,train,,,,,,,,,,,
3,69,2,24.52773,24.89416,train,,,,,,,,,,,
3,70,2,24.554773,25.161993,train,,,,,,,,,,,
3,71,2,24.585234,25.014427,train,,,,,,,,,,,
3,72,2,24.64346,25.074436,train,,,,,,,,,,,
3,73,2,24.721476,25.135754,train,,,,,,,,,,,
3,74,2,24.842691,25.19586,train,,,,,,,,,,,
3,75,2,24.896812,25.25058,train,,,,,,,,,,,
3,76,2,24.975296,25.311764,train,,,,,,,,,,,
3,77,2,24.982666,25.339237,train,,,,,,,,,,,
3,79,2,25.014658,25.12343,train,,,,,,,,,,,
3,81,2,25.013357,25.45714,train,,,,,,,,,,,
3,82,2,24.97752,25.472822,train,,,,,,,,,,,
3,84,2,24.877007,25.665346,train,,,,,,,,,,,
3,85,2,24.928816,25.648605,train,,,,,,,,,,,
3,86,2,24.954634,25.667328,train,,,,,,,,,,,
3,87,2,24.961073,25.646656,train,,,,,,,,,,,
3,88,3,0.0,18.89892,train,,,,,,,,,,,
3,89,3,0.0,18.445417,train,,,,,,,,,,,
3,91,3,21.002556,18.424839,train,,,,,,,,,,,
3,92,3,20.345243,17.502949,train,,,,,,,,,,,
3,93,3,20.420889,14.981163,train,,,,,,,,,,,
3,94,3,20.349607,15.004759,train,,,,,,,,,,,
3,95,3,20.348906,18.40063,train,,,,,,,,,,,
3,96,3,20.474154,18.425697,train,,,,,,,,,,,
3,97,3,20.646084,18.468948,train,,,,,,,,,,,
3,98,3,20.88717,18.537052,train,,,,,,,,,,,
3,99,3,21.182966,18.628296,train,,,,,,,,,,,
3,101,3,21.42423,18.797634,train,,,,,,,,,,,
3,102,3,21.575127,18.89294,train,,,,,,,,,,,
3,103,3,21.498903,18.983881,train,,,,,,,,,,,
3,104,3,21.46319,19.078087,train,,,,,,,,,,,
3,105,3,21.32301,19.127495,train,,,,,,,,,,,
3,107,3,21.447868,19.03474,train,,,,,,,,,,,
3,108,3,21.586744,19.068897,train,,,,,,,,,,,
3,109,3,21.674166,19.120056,train,,,,,,,,,,,
3,110,3,21.756666,19.144247,train,,,,,,,,,,,
3,111,3,21.818703,19.17047,train,,,,,,,,,,,
3,113,3,22.059635,19.19595,train,,,,,,,,,,,
3,115,3,22.284897,19.675648,train,,,,,,,,,,,
3,116,4,24.294676,24.21558,train,,,,,,,,,,,
3,117,4,24.333012,24.232723,train,,,,,,,,,,,
3,118,4,24.402016,24.256775,train,,,,,,,,,,,
3,119,4,24.42429,24.261597,train,,,,,,,,,,,
3,121,4,24.56112,24.308891,train,,,,,,,,,,,
3,122,4,24.511354,24.330544,train,,,,,,,,,,,
3,123,4,24.53469,24.35185,train,,,,,,,,,,,
3,124,4,24.53988,24.333607,train,,,,,,,,,,,
3,125,4,24.613422,24.364506,train,,,,,,,,,,,
3,126,4,24.756998,24.399967,train,,,,,,,,,,,
3,128,4,24.88967,24.442377,train,,,,,,,,,,,
3,129,4,24.970797,24.48071,train,,,,,,,,,,,
3,130,4,24.981106,24.50593,train,,,,,,,,,,,
3,132,4,25.13342,24.524788,train,,,,,,,,,,,
3,133,4,25.223764,24.52632,train,,,,,,,,,,,
3,134,4,25.295252,24.553873,train,,,,,,,,,,,
3,135,4,25.386705,24.580853,train,,,,,,,,,,,
3,137,4,25.527287,24.632729,train,,,,,,,,,,,
3,138,4,25.62854,24.65907,train,,,,,,,,,,,
3,140,4,25.693079,24.72398,train,,,,,,,,,,,
3,141,4,25.78586,24.750149,train,,,,,,,,,,,
3,142,4,25.87076,24.763016,train,,,,,,,,,,,
3,143,4,25.86493,24.727495,train,,,,,,,,,,,
3,144,4,25.87076,24.74812,train,,,,,,,,,,,
3,146,4,25.916224,24.79742,train,,,,,,,,,,,
3,147,4,25.943623,24.815155,train,,,,,,,,,,,
3,148,4,25.985956,24.839512,train,,,,,,,,,,,
3,149,4,26.026571,24.862144,train,,,,,,,,,,,
3,150,4,26.051142,24.935055,train,,,,,,,,,,,
3,151,4,26.093904,24.948715,train,,,,,,,,,,,
3,152,4,26.103163,24.963915,train,,,,,,,,,,,
3,153,4,26.148216,24.98925,train,,,,,,,,,,,
3,155,4,26.260601,25.0217,train,,,,,,,,,,,
3,156,4,26.325384,25.035145,train,,,,,,,,,,,
3,157,4,26.389692,25.052502,train,,,,,,,,,,,
3,162,5,0.0,0.887447,train,,,,,,,,,,,
3,164,5,0.0,0.114647344,train,,,,,,,,,,,
3,165,5,0.0,0.1166935,train,,,,,,,,,,,
3,166,5,0.0,0.12090808,train,,,,,,,,,,,
3,167,5,0.0,-0.042689387,train,,,,,,,,,,,
3,169,5,0.0,-0.028726224,train,,,,,,,,,,,
3,170,5,0.0,-0.021409456,train,,,,,,,,,,,
3,172,5,0.0,-0.006418053,train,,,,,,,,,,,
3,173,5,0.0,0.0012908988,train,,,,,,,,,,,
3,174,5,0.0,0.021124754,train,,,,,,,,,,,
3,175,5,0.0,0.044816192,train,,,,,,,,,,,
3,176,5,0.0,0.06796309,train,,,,,,,,,,,
3,177,5,0.0,0.0813538,train,,,,,,,,,,,
3,179,5,0.0,0.103403226,train,,,,,,,,,,,
3,180,5,0.0,0.10416007,train,,,,,,,,,,,
3,181,5,0.0,0.10796347,train,,,,,,,,,,,
3,182,5,0.0,0.116957396,train,,,,,,,,,,,
3,183,5,0.0,0.12157141,train,,,,,,,,,,,
3,184,5,23.721996,0.12374422,train,,,,,,,,,,,
3,185,5,0.0,0.11958802,train,,,,,,,,,,,
3,186,5,0.0,0.120343015,train,,,,,,,,,,,
3,187,5,0.0,0.122959346,train,,,,,,,,,,,
