fold,preindex,country_id,y_true,y_pred,dataset,mse,rmse,sanction,neighbor,log_rgdp,log_pop,polity2,shap_sanction,shap_neighbor,shap_log_rgdp,shap_log_pop,shap_polity2,shap_country_id
5,53,2,23.47726,23.514076,train,0.0013553916,0.036815643,1.0,1.0,26.383156,17.2111,8.0,0.027840558369948323,0.20155375262100952,0.8053531950712275,0.2057813727061043,1.1646250667174618,3.033414472540218
5,54,2,23.621828,23.493483,train,0.016472565,0.12834549,1.0,1.0,26.329872,17.226233,8.0,0.027231181939440664,0.2015017045736371,0.7831810319820928,0.20848477657635375,1.164808448990193,3.0327676307757754
5,55,2,23.513458,23.520565,train,5.0506336e-05,0.007106781,1.0,1.0,26.389585,17.241346,8.0,0.02733781846364587,0.20150009508927827,0.8074189343849741,0.21143105888366098,1.164405367652585,3.0329639436006532
5,56,2,23.478018,23.533714,train,0.0031020988,0.055696487,1.0,1.0,26.416273,17.256456,8.0,0.027236372788747274,0.20148546238740603,0.8180856659809768,0.21428985587755708,1.1641925406853326,3.0329165818293875
5,57,2,23.649612,23.530968,train,0.014076568,0.118644714,1.0,1.0,26.405317,17.271536,8.0,0.026898441473651807,0.20145251039664572,0.8132584142287491,0.2170799117883001,1.16418383808931,3.032590596238766
5,58,2,23.721285,23.077984,train,0.41383618,0.643301,1.0,1.0,26.331055,17.286413,7.0,-0.002685481389360541,0.20106431893508428,0.7622157802979118,0.24267596888541962,0.7643300054470592,3.0348773564895035
5,59,2,23.886898,23.163986,train,0.52260154,0.72291183,0.0,1.0,26.306074,17.300978,7.0,0.05456347401936166,0.20408294955889494,0.7307278487682368,0.3058827678362502,0.728059877157212,3.0651614738305453
5,60,2,23.849983,23.19771,train,0.4254603,0.6522732,0.0,1.0,26.393475,17.315218,7.0,0.05350322715440718,0.20399645280837958,0.7634489980538751,0.30922773599624287,0.7270908815066055,3.0649349268277484
5,61,2,23.839632,22.544323,train,1.6778256,1.2953091,0.0,0.0,26.469852,17.329092,7.0,0.047628329793610764,-0.5500626169840418,0.7861061325073182,0.3112659482558537,0.7639470247427644,3.1099341490268704
5,62,2,23.878693,22.574413,train,1.7011446,1.3042793,0.0,0.0,26.548729,17.342672,7.0,0.046859552423163336,-0.5499593459367709,0.8157873388131478,0.31428837505976404,0.7621185384591368,3.109809118509286
5,63,2,24.02102,22.597427,train,2.0266185,1.4235935,0.0,0.0,26.605452,17.356142,7.0,0.04638882072766479,-0.5498765216271057,0.8371248623132678,0.317470716396962,0.7610439343055144,3.1097677411635725
5,65,2,24.297876,22.614931,train,2.8323047,1.6829453,0.0,0.0,26.63038,17.381922,7.0,0.04658319675922561,-0.5498076922893437,0.8463038589159579,0.32441355812549316,0.7618712443510697,3.1100572184721607
5,66,2,24.412788,22.644142,train,3.1281095,1.7686462,0.0,0.0,26.70837,17.393904,7.0,0.045820531765618296,-0.5497107695341076,0.8757147953907628,0.3269320183594998,0.7599616454839728,3.109916114528973
5,67,2,24.51375,22.660444,train,3.4347425,1.8533058,0.0,0.0,26.74615,17.405487,7.0,0.04557026322681988,-0.5496573508580483,0.8899232157468833,0.32974873944123234,0.7594112846454044,3.1099383852084435
5,68,2,24.501066,22.952314,train,2.3986323,1.5487518,0.0,0.0,26.711708,17.417007,8.0,0.011946124792092078,-0.5362090666691512,0.8942839399576206,0.30380827077230294,1.1026776500940372,3.1002996429999663
5,69,2,24.52773,22.952381,train,2.4817271,1.5753498,0.0,0.0,26.703785,17.428339,8.0,0.0123025118907361,-0.5361859931945866,0.8908110737800613,0.30657095332940837,1.1031014420191412,3.1002714239756233
5,70,2,24.554773,23.552242,train,1.0050685,1.002531,0.0,1.0,26.658697,17.439331,8.0,0.003499577919646928,0.19779279732703872,0.8749598182837175,0.3014323743979116,1.0476865040461174,3.051361484845483
5,71,2,24.585234,23.611492,train,0.94817257,0.97374153,1.0,1.0,26.543346,17.450068,8.0,0.024542025248204286,0.2012924846013334,0.8648949187596667,0.2510370351473526,1.1631780097484536,3.031036053895959
5,72,2,24.64346,23.648508,train,0.989928,0.99495125,1.0,1.0,26.628029,17.46039,8.0,0.02488936122258749,0.2013372492790314,0.8994018848737091,0.25310408528645145,1.1627040878136956,3.0315616811911195
5,73,2,24.721476,23.686256,train,1.0716788,1.0352192,1.0,1.0,26.714478,17.470543,8.0,0.025210855007177346,0.20138964867592477,0.9346586809953067,0.2551462286313331,1.1622650703589075,3.03207811013857
5,74,2,24.842691,23.723331,train,1.2529668,1.11936,1.0,1.0,26.799294,17.480879,8.0,0.025478588898977767,0.20144637048244388,0.9693170384168622,0.25718684625625976,1.1618269121249443,3.0325697877009734
5,76,2,24.975296,23.794933,train,1.3932561,1.1803627,1.0,1.0,26.962938,17.501287,8.0,0.025945367654165007,0.20155141119161465,1.0362157529592515,0.261198081652324,1.161006008108469,3.0335088826417858
5,77,2,24.982666,23.812954,train,1.3682263,1.1697121,1.0,1.0,27.00271,17.511211,8.0,0.025956606547034196,0.20156461846827614,1.0522633150816014,0.26314679718017464,1.1608258353471848,3.033687054117519
5,78,2,24.884535,23.068577,train,3.2977035,1.815958,0.0,0.0,26.9417,17.521355,8.0,0.013450052340833766,-0.536004334767665,0.9837039661804864,0.32802633694807815,1.1026375965674649,3.1012534732421226
5,79,2,25.014658,23.106087,train,3.6426442,1.9085712,0.0,0.0,27.03815,17.52391,8.0,0.012970637718839122,-0.5360574869314904,1.0223618410031043,0.3282384425401712,1.1014828220605848,3.101584567030268
5,80,2,25.05531,23.749554,train,1.7049978,1.3057556,0.0,1.0,27.096457,17.53544,8.0,0.0030173613230374255,0.19757745941479604,1.0477630283832549,0.3230565622647597,1.049419002453489,3.053212451696398
5,81,2,25.013357,23.748365,train,1.6002041,1.2649918,0.0,1.0,27.08614,17.54681,8.0,0.0034212224483443237,0.19759485046068523,1.0432891502380377,0.3258500259717306,1.049534039179484,3.053168299039211
5,82,2,24.97752,23.760593,train,1.4809103,1.2169266,0.0,1.0,27.109907,17.558,8.0,0.003589294195164347,0.19758447861671913,1.0524917000929548,0.32845656657219513,1.0496848987738268,3.0532824758688593
5,83,2,24.905174,23.753334,train,1.3267359,1.1518402,0.0,1.0,27.084461,17.568995,8.0,0.004083254973095929,0.19761932412782598,1.041941513140993,0.331234771092731,1.0497803286711451,3.0531670385201783
5,84,2,24.877007,24.08244,train,0.63133687,0.7945671,0.0,1.0,27.111404,17.579775,9.0,-0.04156066846847095,0.19692748125394466,1.074414774894716,0.29938177720705506,1.4182328171729983,3.0595354256629923
5,85,2,24.928816,24.0773,train,0.7250807,0.8515167,0.0,1.0,27.090384,17.590347,9.0,-0.04097752483687223,0.1969615374406146,1.0658683308760342,0.30210698326428587,1.4183635735511808,3.0594703102111946
5,86,2,24.954634,24.09074,train,0.746312,0.8638935,0.0,1.0,27.11818,17.600718,9.0,-0.0408349657058768,0.19693989443779542,1.0767625078360221,0.30436769342422226,1.4184009418487633,3.0595982244809417
5,87,2,24.961073,24.083385,train,0.77033526,0.87768745,0.0,1.0,27.091656,17.610876,9.0,-0.04022065258026027,0.19697954050699554,1.0660331322352081,0.3070501530965153,1.418533557415002,3.0595000146230165
5,88,3,0.0,19.435022,train,377.7201,19.435022,0.0,1.0,22.36353,15.10133,6.0,0.05469915970165973,0.20973003530502105,-0.7843665308952324,-0.2526471637884759,0.4727986785570802,1.6592984530131045
5,91,3,21.002556,19.135838,train,3.4846373,1.8667183,1.0,1.0,21.78272,15.031525,6.0,-0.00442275953292899,0.20666581761836753,-1.0445008503198576,-0.24758389226595057,0.49468987210591037,1.655481552441913
5,92,3,20.345243,17.922474,train,5.8698125,2.4227695,1.0,1.0,21.849443,15.016314,1.0,-0.04492924594878802,0.22120500147343009,-0.9746056308746383,-0.2647063565651566,-0.8739848826328951,1.7839872071345642
5,93,3,20.420889,17.17377,train,10.543776,3.247118,1.0,1.0,21.906443,15.009099,-6.0,-0.09026698493957479,0.2695256704092107,-1.1099493446250805,-0.06901846566796599,-2.303856562644245,2.401826869775852
5,94,3,20.349607,17.192396,train,9.967983,3.1572113,1.0,1.0,21.939114,15.000734,-6.0,-0.08971357512474133,0.26905608459314084,-1.0933200676242507,-0.07097950683037445,-2.3010161894758627,2.402861603518331
5,96,3,20.474154,18.910456,train,2.4451509,1.5636978,1.0,1.0,22.04204,14.980544,5.0,-0.014411599636074364,0.20810194174448723,-0.9270767736037577,-0.2661906996965432,0.16757460510730718,1.6669485075871129
5,97,3,20.646084,18.930113,train,2.9445565,1.715971,1.0,1.0,22.099365,14.968777,5.0,-0.01394017696380621,0.20823731537660323,-0.9048093369007122,-0.26765953115622526,0.16487420777479694,1.6679025457302739
5,99,3,21.182966,19.01016,train,4.721085,2.1728058,1.0,1.0,22.315018,14.948537,5.0,-0.012430577754978243,0.20870580971240707,-0.8207700684467931,-0.26814739616711547,0.15612934927145342,1.6711674220164645
5,100,3,21.449594,19.0602,train,5.7092075,2.3893948,1.0,1.0,22.446047,14.9417715,5.0,-0.011585409959154875,0.20902514731884497,-0.7696846782366458,-0.2673671043316541,0.15128650192419327,1.6730174659490578
5,101,3,21.42423,19.098125,train,5.410765,2.326105,1.0,1.0,22.54589,14.9358015,5.0,-0.010935067653656524,0.20926464080810891,-0.7308203521569648,-0.2669200677076978,0.14761920166015782,1.6744111952781702
5,102,3,21.575127,19.147999,train,5.8909497,2.4271278,1.0,1.0,22.676043,14.9297495,5.0,-0.010114003340403225,0.20953995231787303,-0.6799713243246012,-0.2660506605307273,0.14294167133172073,1.6761453594764042
5,104,3,21.46319,19.244099,train,4.9243665,2.2190914,1.0,1.0,22.928421,14.915586,5.0,-0.008531353314716272,0.21006012169520089,-0.5807463285128256,-0.2650834787686698,0.13365677833557268,1.6792332016626967
5,105,3,21.32301,19.268677,train,4.220283,2.0543327,1.0,1.0,22.995146,14.908582,5.0,-0.00808010943730585,0.21020878100395354,-0.5543995415369679,-0.26560819172859185,0.13097909315427314,1.680070818821585
5,106,3,21.212795,19.207006,train,4.0231886,2.0057888,1.0,1.0,22.843159,14.90215,5.0,-0.008890720049534142,0.20992008058230166,-0.6143899248441038,-0.2691566817760512,0.13556170527140304,1.678454180399571
5,107,3,21.447868,19.214058,train,4.989909,2.2338104,1.0,1.0,22.86492,14.896059,5.0,-0.008706051508585467,0.2099741483529391,-0.6058450465202292,-0.27010654155413416,0.1344478442668842,1.67878575444222
5,108,3,21.586744,19.230703,train,5.550929,2.356041,1.0,1.0,22.910849,14.890163,5.0,-0.008383281548809652,0.21007634826501878,-0.5877614158392059,-0.2706654005050703,0.13254758743445103,1.679383608539898
5,109,3,21.674166,19.2569,train,5.8431697,2.417265,1.0,1.0,22.980375,14.885182,5.0,-0.007941146055851108,0.21022546867529573,-0.5603122352361691,-0.2707127732435921,0.12990887129307094,1.6802266943852073
5,110,3,21.756666,19.268587,train,6.1905375,2.488079,1.0,1.0,23.012842,14.880699,5.0,-0.00771280288696589,0.2103007880846674,-0.5474847829341863,-0.2711975174744899,0.1285269807974391,1.6806485393047397
5,111,3,21.818703,19.281557,train,6.437108,2.5371456,1.0,1.0,23.04821,14.876743,5.0,-0.007469145933786584,0.2103798989454915,-0.5334991035461428,-0.27153582692146266,0.12707418553033945,1.6810954454739915
5,112,3,21.866539,19.293,train,6.623107,2.5735397,1.0,1.0,23.079708,14.872813,5.0,-0.007246023813884782,0.21043907189369324,-0.5210355181694006,-0.2719282505512243,0.12575734972953448,1.6815048236052204
5,113,3,22.059635,19.29266,train,7.6561527,2.7669754,1.0,1.0,23.081705,14.868371,5.0,-0.007190617243442747,0.21044771862030426,-0.5202557151317692,-0.27282782959938623,0.12539095354080293,1.6815893417994214
5,115,3,22.284897,20.127275,train,4.65533,2.1576214,1.0,1.0,23.20472,14.858102,7.0,0.02875049845377209,0.21151022227605462,-0.4861451733907125,-0.22337195793787482,0.8477329797744803,1.673289175510406
5,117,4,24.333012,23.774828,train,0.311569,0.55818367,0.0,0.0,26.72378,16.456923,10.0,-0.06900677792231455,-0.5439690159956599,0.9630137008428559,0.07170440367858068,1.9154375106096198,3.3621422284046845
5,118,4,24.402016,23.790901,train,0.37346095,0.6111145,0.0,0.0,26.759096,16.46819,10.0,-0.06903674964110415,-0.5439560504754298,0.9773397845427189,0.0736857451995162,1.9151206360658004,3.362240003506343
5,120,4,24.492838,23.814041,train,0.46076506,0.67879677,0.0,0.0,26.80769,16.490623,10.0,-0.06903039991855638,-0.5439179348945674,0.9970135377248165,0.07768174199262759,1.914471089124678,3.362311474084862
5,121,4,24.56112,23.82804,train,0.53740615,0.7330799,0.0,0.0,26.837593,16.502813,10.0,-0.06903575642903761,-0.5439061608711854,1.009127481500306,0.07985107700029875,1.9141268105904263,3.362371717333794
5,123,4,24.53469,23.859657,train,0.45567033,0.67503357,0.0,0.0,26.903152,16.535769,10.0,-0.06900525764624345,-0.5438736545244793,1.035629278898237,0.08575683351357652,1.9131926828225554,3.362449589649823
5,124,4,24.53988,23.85252,train,0.47246483,0.68736076,0.0,0.0,26.880653,16.549454,10.0,-0.06885599299272184,-0.5437752049366589,1.0263617273966466,0.0883248510360751,1.9127560460567428,3.362196932872136
5,125,4,24.613422,23.8726,train,0.548817,0.74082184,0.0,0.0,26.925549,16.56146,10.0,-0.06890180957317717,-0.5438023281494705,1.0445781033833774,0.09043104147910727,1.9124440924326642,3.3623455483118665
5,126,4,24.756998,23.89555,train,0.74209315,0.8614483,0.0,0.0,26.976986,16.574781,10.0,-0.06895533490180196,-0.5438405853112609,1.0654503725767162,0.09276549740632231,1.9121016507546145,3.362522266109778
5,128,4,24.88967,23.926115,train,0.92843705,0.9635544,0.0,0.0,27.041153,16.604458,10.0,-0.06892637511093963,-0.5438322904110009,1.0913766895929977,0.09808557601769667,1.9112761498292377,3.362625563859931
5,129,4,24.970797,23.951363,train,1.0392456,1.019434,0.0,0.0,27.09713,16.62082,10.0,-0.06894134724139742,-0.5438693472544395,1.1140433293978347,0.10098726236819867,1.910826125065494,3.362804957946138
5,131,4,25.026752,23.9859,train,1.083372,1.0408516,0.0,0.0,27.170292,16.652548,10.0,-0.06889482812086695,-0.5438680379788124,1.1435746950308476,0.10667476431528393,1.9099352933565852,3.3629673627217604
