sanction,neighbor,log_rgdp,log_pop,polity2,country_id,year_id,iso3st,year,country,incomegroup_t,region_t,exports,imports,sanction_shap,neighbor_shap,log_rgdp_shap,log_pop_shap,polity2_shap,country_id_shap,year_id_shap
0.0,0.0,22.239980568506976,4.182821506895352,-7.0,38.0,36.0,KHM,1997,Cambodia,Lower middle income,East Asia & Pacific,1157570060.0,1560476055.0,0.0059745429300679,0.0014517741704151,-2.0778389452647597,0.0098695591103924,-0.0636416071990322,0.0210096301904452,0.4182499198202085
0.0,0.0,22.28573405160614,4.224063781802174,2.0,38.0,37.0,KHM,1998,Cambodia,Lower middle income,East Asia & Pacific,974763067.9,1384886253.0,0.0046711715612062,0.0014514707604579,-2.0324993169029737,0.0170156304199379,-0.010915119390135,0.0245886016038471,0.4170351900567516
0.0,0.0,22.405341032830144,4.241130370986987,2.0,38.0,38.0,KHM,1999,Cambodia,Lower middle income,East Asia & Pacific,1426037338.0,1886392173.0,0.0045399977008115,0.0010730120731106,-1.95315033280936,0.0215303231968504,-0.0144785143247857,0.0243025831522645,0.370129293887506
0.0,0.0,22.500592850351275,4.257032070276379,2.0,38.0,39.0,KHM,2000,Cambodia,Lower middle income,East Asia & Pacific,1821406331.0,2256850026.0,0.0038010803459163,0.0009089481726708,-1.9249753772188616,0.0188345722851265,-0.0220545470044509,0.0237816944496034,0.373347327266081
0.0,0.0,22.578926893731655,4.272648756878774,2.0,38.0,40.0,KHM,2001,Cambodia,Lower middle income,East Asia & Pacific,2121742524.0,2511940517.0,0.0042095818772419,0.0001672274386583,-1.558539214914965,0.0211591578200663,-0.0313643135900962,0.027338214251695,0.2863923468860652
0.0,0.0,22.642642634415353,4.28807268263927,2.0,38.0,41.0,KHM,2002,Cambodia,Lower middle income,East Asia & Pacific,2439168009.0,2884414192.0,0.0038421648279723,0.0002932770752602,-1.329856160208109,0.0304459852900348,-0.0376062991024661,0.0274099539560929,0.2516880819985718
0.0,0.0,22.724276956843934,4.303183401790667,2.0,38.0,42.0,KHM,2003,Cambodia,Lower middle income,East Asia & Pacific,2736752435.0,3323063207.0,0.0018512527369737,-0.0003153909594114,-1.2462047863212449,0.0341943637669227,-0.0383608887364845,0.0334910252271557,0.3600757197327972
0.0,0.0,22.822678070965374,4.31792090760078,2.0,38.0,43.0,KHM,2004,Cambodia,Lower middle income,East Asia & Pacific,3578124692.0,4149673263.0,0.0017148894516485,-0.0009590123345227,-1.2699342627135433,0.0349962194714477,-0.0389911758225761,0.0347794788421653,0.4670110215736491
0.0,0.0,22.94710641673106,4.332497052977676,2.0,38.0,44.0,KHM,2005,Cambodia,Lower middle income,East Asia & Pacific,4313261451.0,5123916348.0,0.0017114083926387,-0.0017155116413746,-1.2963159111747349,0.0370201966081115,-0.040910515314714,0.0355475533443229,0.5050915256854535
0.0,0.0,23.0494019932601,4.3472564834610266,2.0,38.0,45.0,KHM,2006,Cambodia,Lower middle income,East Asia & Pacific,5400482920.0,6319381671.0,0.0017442168839866,-0.0016140974094063,-1.235058128430719,0.037284484461442,-0.0302662419103661,0.0462385151576902,0.6773983275352355
0.0,0.0,23.146642798338547,4.3620119267752,2.0,38.0,46.0,KHM,2007,Cambodia,Lower middle income,East Asia & Pacific,6191862457.0,7349164263.0,0.0031065416247498,-0.0019771632884558,-1.1234618020173703,0.0344803916906214,-0.025159959140685,0.0409060626182315,0.7399017081561227
0.0,0.0,23.211414831067067,4.377191075429203,2.0,38.0,47.0,KHM,2008,Cambodia,Lower middle income,East Asia & Pacific,7521137176.0,8353365209.0,0.003834299377956,-0.0026481962860079,-0.942182612411938,0.0337390101897246,-0.0235988173437654,0.033335674617717,0.9568947104372584
0.0,0.0,23.212281425056666,4.392957637234097,2.0,38.0,48.0,KHM,2009,Cambodia,Lower middle income,East Asia & Pacific,5777715035.0,7011246138.0,0.0038320930438802,-0.0026135018170748,-0.934803921177525,0.0318566940144617,-0.0243876656540066,0.0291411270177073,0.9838464620294444
0.0,0.0,23.270201957131952,4.408519811738103,2.0,38.0,49.0,KHM,2010,Cambodia,Lower middle income,East Asia & Pacific,6935619207.0,8253700555.0,0.0045755150026865,-0.0024904683120515,-0.8683397400636941,0.0308958044119042,-0.0259875920996063,0.0293910243944209,1.0370228041197067
0.0,0.0,23.338510580766247,4.4237037360060745,2.0,38.0,50.0,KHM,2011,Cambodia,Lower middle income,East Asia & Pacific,8003673661.0,9598623051.0,0.0045655243480383,-0.00212547817988,-0.8594976635471197,0.0357018075326468,-0.0265721821238152,0.0298560625631095,1.0630003446008152
0.0,0.0,23.409093412340933,4.438703577826808,2.0,38.0,51.0,KHM,2012,Cambodia,Lower middle income,East Asia & Pacific,9498870542.0,11311870012.0,0.004644083747491,-0.0012300516775133,-0.7603007540965808,0.0451428519567672,-0.0266551819129241,0.0452050189939562,1.1259675008844496
0.0,0.0,23.48007983672763,4.453654599068618,2.0,38.0,52.0,KHM,2013,Cambodia,Lower middle income,East Asia & Pacific,11214912044.0,13521734447.0,0.0053630216322346,0.0003307150913081,-0.6728642305317104,0.0475130689547003,-0.0268749580023044,0.0647119678979934,1.15814965810881
0.0,0.0,23.549070038498304,4.468478971638085,2.0,38.0,53.0,KHM,2014,Cambodia,Lower middle income,East Asia & Pacific,12481981424.0,14949702395.0,0.0063673702911607,0.0006333290365827,-0.6137681172112005,0.0493436237816003,-0.0280093451874238,0.0741012360980677,1.1493129740950632
0.0,0.0,23.61640898925672,4.483081347892458,2.0,38.0,54.0,KHM,2015,Cambodia,Lower middle income,East Asia & Pacific,13532995573.0,15985986398.0,0.0070518264959525,0.0001780170870849,-0.5783411263617625,0.0472541123984535,-0.0308113549887932,0.0811991251779712,1.137978825175334
0.0,0.0,23.683444209550686,4.497667424693074,2.0,38.0,55.0,KHM,2016,Cambodia,Lower middle income,East Asia & Pacific,14986346465.0,17599744248.0,0.0077008523562585,0.0002064978860825,-0.5220865341402926,0.0427709156576424,-0.0335380855890785,0.0834804449926218,1.1062811137198063
0.0,0.0,23.75107392023477,4.511485084318731,-4.0,38.0,56.0,KHM,2017,Cambodia,Lower middle income,East Asia & Pacific,16527255663.0,19038733852.0,0.0081310338523236,-0.0026097932564841,-0.4067809889775425,0.0293020740502028,-0.059129473543497,0.0727249539967238,1.0985889069908057
0.0,0.0,23.823107742589485,4.523921912044811,-4.0,38.0,57.0,KHM,2018,Cambodia,Lower middle income,East Asia & Pacific,18386489552.0,20870727998.0,0.0091226899210496,-0.0076292258571982,-0.4230679465685572,0.0047226119818465,-0.0822122286075153,0.0671740018778087,1.0350760933666048
0.0,0.0,22.430945899120786,2.4905611288798872,4.0,14.0,4.0,CMR,1965,Cameroon,Lower middle income,Sub-Saharan Africa,193421237.8,197501862.1,0.0022099987672646,-0.0004173234747285,-1.6028709263899965,0.024184638287564,-0.004069808995305,-0.0992176203293916,-1.6289447084935629
0.0,0.0,22.476062233655654,2.5135406912367255,-7.0,14.0,5.0,CMR,1966,Cameroon,Lower middle income,Sub-Saharan Africa,178688820.0,200668814.9,0.0020458859844252,-0.0003500357200676,-1.598359290976212,0.0245599319611177,-0.0161758112392958,-0.0974138787141573,-1.5584716125778673
0.0,0.0,22.360515956727394,2.537245158748438,-7.0,14.0,6.0,CMR,1967,Cameroon,Lower middle income,Sub-Saharan Africa,193088699.9,211381299.7,0.0020576277265753,0.0001411900373225,-1.7004705596347636,0.0210328078562893,-0.0141595751384594,-0.0945346710440978,-1.5745806790385204
0.0,0.0,22.422046745266282,2.561792830869098,-7.0,14.0,7.0,CMR,1968,Cameroon,Lower middle income,Sub-Saharan Africa,231454654.8,257710416.9,0.0018188360063808,-0.0003893354100612,-1.639402292734908,0.0213355984472348,-0.0152806001360289,-0.0908636212002046,-1.5070488453352553
0.0,0.0,22.46989817868699,2.587194288742473,-7.0,14.0,8.0,CMR,1969,Cameroon,Lower middle income,Sub-Saharan Africa,257346671.7,251576564.8,0.0015482199158144,-8.096922262344368e-05,-1.62873481883482,0.0210265733175959,-0.017441746909618,-0.0939962655806931,-1.46254564568206
0.0,0.0,22.500350448059454,2.61332122390026,-7.0,14.0,9.0,CMR,1970,Cameroon,Lower middle income,Sub-Saharan Africa,301733187.3,284005473.5,0.0013628162854416,0.0003111137283369,-1.6722405584611109,0.0248763124827711,-0.0194969448154792,-0.0937444477634626,-1.3870745802108682
0.0,0.0,22.53455579579095,2.6400341958974174,-7.0,14.0,10.0,CMR,1971,Cameroon,Lower middle income,Sub-Saharan Africa,284721121.7,335928206.7,0.0013128323276752,-0.000422548645268,-1.5771576793857291,0.0183441405782416,-0.0220346450648295,-0.0948087828818552,-1.3342680093737995
0.0,0.0,22.560943003838666,2.6672058764715287,-8.0,14.0,11.0,CMR,1972,Cameroon,Lower middle income,Sub-Saharan Africa,305521571.3,390830241.0,0.001257268656889,-0.0015454153099559,-1.49386739656261,0.0113358808298658,-0.0376802807036488,-0.0789213100436265,-1.2899886324555143
0.0,0.0,22.613114879580394,2.6947060783332506,-8.0,14.0,12.0,CMR,1973,Cameroon,Lower middle income,Sub-Saharan Africa,393469130.8,456280562.5,0.0011645858071403,-0.0030923085898465,-1.377183744714818,-0.0011735220840007,-0.034647389126073,-0.0607796451847303,-1.1938162862406836
0.0,0.0,22.71507799093461,2.722462564903777,-8.0,14.0,13.0,CMR,1974,Cameroon,Lower middle income,Sub-Saharan Africa,548805300.7,491889089.6,0.000352045871383,-0.0034696501395788,-1.1569138230066631,0.0074287285583652,-0.0512142045378217,-0.0604805873942828,-0.9586333617642228
0.0,0.0,22.821643309493677,2.75036392148599,-8.0,14.0,14.0,CMR,1975,Cameroon,Lower middle income,Sub-Saharan Africa,648117760.1,729774049.1,-0.0004464322947815,-0.0031529542045165,-1.1598503441232857,0.0265852760137046,-0.0559966492798967,-0.0645931411768546,-0.8838347538694515
0.0,0.0,22.765124402219723,2.7771532395872214,-8.0,14.0,15.0,CMR,1976,Cameroon,Lower middle income,Sub-Saharan Africa,656202835.9,793051292.9,-0.0003819220368873,-0.0031401622250205,-1.172111303417703,0.0332171325540356,-0.0576282780737288,-0.0666080802102185,-0.8556225846400839
0.0,0.0,22.89386822856005,2.8029482299233797,-8.0,14.0,16.0,CMR,1977,Cameroon,Lower middle income,Sub-Saharan Africa,850701204.3,943911998.7,-0.0001961606671958,-0.0024007240848947,-1.1537660319276228,0.0394847662780086,-0.0633248966914269,-0.0723408106132528,-0.7938984277312955
0.0,0.0,23.092743717554146,2.830203743867137,-8.0,14.0,17.0,CMR,1978,Cameroon,Lower middle income,Sub-Saharan Africa,1103007002.0,1311288739.0,0.0001226206651566,-0.0016703884258171,-1.065898931709128,0.0337268396106163,-0.0622377387985312,-0.0651603996693767,-0.71056031343808
0.0,0.0,23.151343879943315,2.858229961540142,-8.0,14.0,18.0,CMR,1979,Cameroon,Lower middle income,Sub-Saharan Africa,1247639814.0,1671668198.0,0.0006874770761811,-2.1135907875078203e-05,-0.8509477550998075,0.0139047261910128,-0.0408360928274309,-0.0371438042986258,-0.4571141463056417
0.0,0.0,23.13149527664444,2.890775846796802,-8.0,14.0,19.0,CMR,1980,Cameroon,Lower middle income,Sub-Saharan Africa,1861186771.0,1810903419.0,0.0005370831996868,0.0005523255367456,-0.933358723174904,0.013896483607546,-0.0444432719666375,-0.0349301374077035,-0.3808796656542195
0.0,0.0,23.289205461700636,2.925884201129797,-8.0,14.0,20.0,CMR,1981,Cameroon,Lower middle income,Sub-Saharan Africa,1445617474.0,1878440367.0,-0.0003818517329131,0.0012993100213781,-0.8081217811446803,0.009855749749491,-0.0359080430943654,-0.033278497681372,-0.3413173752134408
0.0,0.0,23.36167683387655,2.9496791423401745,-7.0,14.0,21.0,CMR,1982,Cameroon,Lower middle income,Sub-Saharan Africa,2195884893.0,1911383891.0,0.0010989598821285,0.0014226602141944,-0.7930188094058409,0.0130615453247079,-0.0256258436828741,-0.0335674590102577,-0.3573108165185986
0.0,0.0,23.42809013307437,2.9701488585043956,-7.0,14.0,22.0,CMR,1983,Cameroon,Lower middle income,Sub-Saharan Africa,2088376143.0,2013215078.0,0.0008720142044129,0.0014659599468954,-0.7807832175804925,0.014237893722453,-0.0255563815002872,-0.032409236296672,-0.3632039114203853
0.0,0.0,23.500174232200322,2.997938169276063,-9.0,14.0,23.0,CMR,1984,Cameroon,Lower middle income,Sub-Saharan Africa,2447934060.0,2266220105.0,-0.0035163911175003,0.0013714944812198,-0.7129558839378877,0.0101543268861701,0.0280772682662016,-0.026135360046711,-0.332608044783816
0.0,0.0,23.577719932640964,3.027742825082026,-9.0,14.0,24.0,CMR,1985,Cameroon,Lower middle income,Sub-Saharan Africa,2858134101.0,2698093753.0,-0.0036351066324923,0.0011713270285272,-0.6903883344371644,0.0108575595987613,0.0290740849015317,-0.0257478318414301,-0.343081189455553
0.0,0.0,23.643242311078602,3.057874346282737,-9.0,14.0,25.0,CMR,1986,Cameroon,Lower middle income,Sub-Saharan Africa,2760485196.0,2694449198.0,-0.0008844509159299,0.0011207968124762,-0.6463315059610947,0.0116595173651448,0.023657261336365,-0.0252147408121845,-0.3767479264198052
0.0,0.0,23.62154205219982,3.0882624335908675,-9.0,14.0,26.0,CMR,1987,Cameroon,Lower middle income,Sub-Saharan Africa,2178543701.0,2691627936.0,-0.0007869127533208,0.0014436991310983,-0.6939652441981072,0.0111216450098926,0.0245432680709054,-0.0247804150887692,-0.3222497538487584
0.0,0.0,23.540075651801498,3.1181110804571257,-6.0,14.0,27.0,CMR,1988,Cameroon,Lower middle income,Sub-Saharan Africa,1961804002.0,1953074691.0,0.002107415753304,0.0023803940754209,-0.7559422922084409,0.0123189899703286,-0.0238446198098167,-0.0262616946172866,-0.2978186596407099
0.0,0.0,23.521716952316446,3.147417973670622,-6.0,14.0,28.0,CMR,1989,Cameroon,Lower middle income,Sub-Saharan Africa,2280376117.0,1956872130.0,0.0028665795078352,0.0024333370324782,-0.7597195997612421,0.0129505429546968,-0.02403326843445,-0.0264471252149998,-0.2812646511302731
0.0,0.0,23.45871647294918,3.1768879722494265,-3.0,14.0,29.0,CMR,1990,Cameroon,Lower middle income,Sub-Saharan Africa,2485421488.0,2132071772.0,0.0035634732614641,0.0018907599129692,-0.8342672014932332,0.0162890039016725,-0.0287352177037903,-0.0302470152819946,-0.2560189777793558
0.0,0.0,23.419886250043557,3.2060529581916057,-3.0,14.0,30.0,CMR,1991,Cameroon,Lower middle income,Sub-Saharan Africa,2367905904.0,1733392181.0,0.0103668373184736,0.0018767907880939,-0.8450394592002058,0.0152528545673098,-0.0294655798697123,-0.0299692929759152,-0.2419850210097092
1.0,0.0,23.388395549827056,3.234709112592121,-5.0,14.0,31.0,CMR,1992,Cameroon,Lower middle income,Sub-Saharan Africa,2480390364.0,2211014453.0,-0.093624034315633,0.004966041087566,-0.8665336183511615,0.112480556142292,-0.0267071120954166,-0.0343700849034805,-0.2363170006986522
1.0,0.0,23.305752075163706,3.2631827394186317,-5.0,14.0,32.0,CMR,1993,Cameroon,Lower middle income,Sub-Saharan Africa,2652315493.0,1580660005.0,-0.0806623844541852,0.0048634238493551,-0.884101660580455,0.1146420435534643,-0.0261967996290643,-0.0373400252223739,-0.1753443361279862
1.0,0.0,23.324346219861546,3.29126116826289,-5.0,14.0,33.0,CMR,1994,Cameroon,Lower middle income,Sub-Saharan Africa,1912336306.0,1378107626.0,-0.0796029299142873,0.0050422026251281,-0.8715651384589446,0.1243503691043081,-0.0275432490229389,-0.0325665313935644,-0.1410099438856042
