fold,preindex,country_id,y_true,y_pred,dataset,mse,rmse,sanction,neighbor,log_rgdp,log_pop,polity2,shap_sanction,shap_neighbor,shap_log_rgdp,shap_log_pop,shap_polity2,shap_country_id
1,13,1,0.0,3.0679748,train,9.41247,3.0679748,1.0,0.0,22.393866,14.960477,-9.0,-0.05962079298495917,-0.5373130850046853,-1.2291826942116015,0.11523809678356084,-6.1966808804224,-4.763771341696384
1,14,1,0.0,3.1305666,train,9.800447,3.1305666,1.0,0.0,22.48769,14.987356,-9.0,-0.05981384734312446,-0.5364407074401782,-1.1613320890615382,0.11303370764851779,-6.2009078587045305,-4.763277634645503
1,15,1,0.0,9.983147,train,99.663216,9.983147,1.0,0.0,22.387033,15.005347,1.0,-0.03555960480372173,-0.5376793143749189,-1.2971908197800308,0.22406297449271068,-0.6343522584438375,-3.4754376672108993
1,16,1,0.0,11.513334,train,132.55687,11.513334,1.0,1.0,22.058498,14.999319,3.0,-0.03890887713432428,0.16346857937176998,-1.5329059822162021,0.22526898765563907,0.1620031558672647,-3.204895900527638
1,17,1,0.0,12.376018,train,153.16582,12.376018,1.0,1.0,21.983913,14.993255,5.0,-0.03901343369483833,0.16077586289247173,-1.564056835055357,0.23068309930960532,0.9043063919146904,-3.055981826146449
1,18,1,0.0,12.444268,train,154.85982,12.444268,1.0,1.0,22.07521,14.987153,5.0,-0.03977757104237848,0.16078017381827286,-1.4959015357494372,0.230236067454021,0.9030181847413413,-3.0533933112223997
1,19,1,0.0,12.504091,train,156.3523,12.504091,1.0,1.0,22.154972,14.981014,5.0,-0.04045132911205569,0.1607486379543927,-1.4363078428904208,0.23004640678564933,0.901851347843806,-3.051100269039471
1,20,1,19.503517,12.690329,train,46.419537,6.8131886,0.0,1.0,22.280039,14.974837,5.0,0.08583671597639944,0.16225897653897484,-1.389075284759206,0.24621877972285017,0.9466242955525725,-3.1008401499589286
1,21,1,19.648336,10.441771,train,84.76086,9.206566,0.0,1.0,22.367134,14.968622,0.0,0.1002943616708122,0.16612541770935008,-1.3345950161616027,0.2331658403873457,-0.9501115313370982,-3.5124128299554225
1,22,1,19.446531,12.672477,train,45.887814,6.7740545,0.0,1.0,22.251497,14.962367,5.0,0.08543042929967401,0.1622559212843567,-1.4107431435584987,0.24940107901891098,0.9481860905885694,-3.1013579194148426
1,23,1,19.737957,12.735883,train,49.029045,7.0020742,0.0,1.0,22.33611,14.956074,5.0,0.08697436738014006,0.16214895967642287,-1.3452100999752667,0.24885081434250245,0.9424660396973285,-3.0986525869766877
1,24,1,20.286638,12.8260975,train,55.659668,7.460541,0.0,1.0,22.457361,14.94974,5.0,0.0891196219523765,0.16202187637487953,-1.2516464966535568,0.24762314001718924,0.9345510633786503,-3.0948779352903335
1,25,1,20.615088,12.876757,train,59.881763,7.738331,0.0,1.0,22.524517,14.943367,5.0,0.09030518154303036,0.1619446561733866,-1.1999958759943632,0.2474076648155852,0.9304650087753941,-3.0926752321720117
1,26,1,20.758808,12.844028,train,62.643738,7.9147797,1.0,1.0,22.604189,14.933982,5.0,-0.04409767893950345,0.1600770173072795,-1.1009208940267559,0.2303101935784002,0.8980439167022737,-3.038691254019735
1,27,1,20.793716,13.610224,train,51.602566,7.1834927,1.0,1.0,22.648556,14.930984,7.0,-0.051478303114571425,0.15334248753389268,-1.0594468576510787,0.22187236634890134,1.543781458616256,-2.937151692867281
1,28,1,20.905018,13.646233,train,52.689964,7.2587852,1.0,1.0,22.702368,14.927242,7.0,-0.05242709024746904,0.15326744178931398,-1.020455996871002,0.22088937501112313,1.5424167556365322,-2.9367631452878284
1,31,1,21.448269,14.4415,train,49.094814,7.006769,1.0,1.0,22.86719,14.911635,9.0,0.0017102684179986507,0.15419867225488326,-0.8961635500590016,0.2207377414306021,2.0926471112966563,-2.870933890859297
1,32,1,21.623165,14.480799,train,51.013397,7.1423664,1.0,1.0,22.9253,14.9040785,9.0,-0.0005003883838651962,0.15413328568140772,-0.8530468800465271,0.2187811463673955,2.0923628012339246,-2.8702355548143412
1,33,1,21.575806,14.529503,train,49.650383,7.046303,1.0,1.0,22.997622,14.896405,9.0,-0.0032544837792726055,0.15405582352478817,-0.7996044826110178,0.21669369165102798,2.091800597667696,-2.8694925890763603
1,34,1,21.621843,14.552099,train,49.98128,7.069744,1.0,1.0,23.030613,14.889667,9.0,-0.004592282295228687,0.15400862014293476,-0.7752897099653911,0.21647374471028386,2.0914047588507354,-2.869210214813543
1,35,1,21.797422,14.576744,train,52.138195,7.2206783,1.0,1.0,23.067013,14.884702,9.0,-0.006034462292991906,0.15396338486671204,-0.7484912134011573,0.21592754499117764,2.090988920450209,-2.8689163136482208
1,36,1,21.86203,14.593673,train,52.829018,7.2683573,1.0,1.0,23.092148,14.882011,9.0,-0.007005479494731832,0.15393074814478677,-0.7299962158203128,0.21545333917936135,2.0907134702205648,-2.868728374799096
1,37,1,21.864962,14.603168,train,52.733654,7.261794,1.0,1.0,23.10622,14.88036,9.0,-0.007545340538023619,0.1539101891914996,-0.7196484179099418,0.2152224859793971,2.09055121354262,-2.868625953992206
1,38,1,21.880728,14.609975,train,52.86385,7.270753,1.0,1.0,23.116192,14.878528,9.0,-0.007938379128774027,0.15389230346679836,-0.7123168327013625,0.21516774598757557,2.0904204367796546,-2.8685566318829876
1,39,1,21.87903,14.621841,train,52.66679,7.257189,1.0,1.0,23.13378,14.876457,9.0,-0.008613288323080922,0.15386558787028382,-0.6993996879259794,0.21489934436479627,2.090215039173764,-2.8684308294455203
1,40,1,21.856247,14.63669,train,52.122,7.219557,1.0,1.0,23.155725,14.873546,9.0,-0.009452164649963499,0.15383336428800878,-0.6833260041475286,0.21464541018009067,2.0899546160300564,-2.868270346879955
1,41,1,21.929243,14.658437,train,52.864624,7.2708063,1.0,1.0,23.188337,14.871946,9.0,-0.010650356610609958,0.1537953711748139,-0.6594998165369093,0.2139125671784051,2.089630700071652,-2.8680579086939475
1,42,1,22.05115,14.683211,train,54.28651,7.367938,1.0,1.0,23.225655,14.871027,9.0,-0.012009068171188323,0.15375318435827506,-0.6322411226828852,0.21296114838123595,2.08928664092223,-2.8678428138097125
1,45,2,23.147066,20.269411,train,8.280898,2.877655,0.0,1.0,26.252335,17.08471,-9.0,0.15617030967523524,0.14510068436464174,1.4401777971684924,-0.09296973447502155,-3.003570925377313,5.885197690730299
1,46,2,23.388582,20.093843,train,10.855304,3.2947388,1.0,1.0,26.319378,17.10069,-9.0,-0.07171687471866521,0.141723401943844,1.4770270073115828,-0.07051956727107059,-3.00635024168095,5.884374469548468
1,47,2,23.473907,20.078209,train,11.530768,3.3956985,1.0,1.0,26.273268,17.116745,-9.0,-0.07096964180469283,0.1420526743729919,1.4500591718455165,-0.06995904912551502,-3.001197915375229,5.888916511128341
1,50,2,23.439312,20.561106,train,8.284071,2.8782063,1.0,1.0,26.332382,17.164406,-8.0,-0.08175390100479603,0.1348227428197832,1.472957080983869,-0.05263640553876791,-2.472404885506868,5.820817738795028
1,52,2,23.503517,22.099012,train,1.9726337,1.4045048,1.0,1.0,26.36757,17.195726,8.0,-0.07728062248230831,0.1333266994158381,1.5914998224576395,-0.19534239037830892,1.0694249212741835,3.838076772292454
1,53,2,23.47726,22.107916,train,1.8751049,1.3693447,1.0,1.0,26.383156,17.2111,8.0,-0.077263006210331,0.13333159474531248,1.602508159756668,-0.19758535321552725,1.0691648395458793,3.838454378724098
1,54,2,23.621828,22.067205,train,2.4168515,1.5546227,1.0,1.0,26.329872,17.226233,8.0,-0.07722719176611305,0.13337807941436158,1.5654352604548165,-0.20035147142409934,1.067969058195759,3.8387002439498903
1,55,2,23.513458,22.107965,train,1.97541,1.4054928,1.0,1.0,26.389585,17.241346,8.0,-0.07722193113962779,0.1333622894684453,1.607247707883517,-0.2022057062784828,1.068321518937745,3.839156325538956
1,58,2,23.721285,21.859459,train,3.4663959,1.861826,1.0,1.0,26.331055,17.286413,7.0,-0.07826709302266098,0.1330606228113244,1.5653438421090418,-0.2106982735395476,0.8406499819755475,3.870062670707707
1,59,2,23.886898,22.118227,train,3.1281972,1.768671,0.0,1.0,26.306074,17.300978,7.0,0.15325035973390602,0.1347228278716349,1.5695105296770724,-0.2284263900121036,0.846900672276813,3.902963740507761
1,60,2,23.849983,22.17908,train,2.7919207,1.6709042,0.0,1.0,26.393475,17.315218,7.0,0.15329714973767386,0.13467387839158582,1.6309997323751435,-0.22984631355603896,0.8477654641071951,3.9028819724321417
1,61,2,23.839632,21.7158,train,4.5106654,2.1238327,0.0,0.0,26.469852,17.329092,7.0,0.1464169416030204,-0.43584551390012516,1.6965065217812876,-0.24364167733986844,0.8477338124116274,3.9653239821592985
1,62,2,23.878693,21.770607,train,4.444025,2.1080856,0.0,0.0,26.548729,17.342672,7.0,0.14647760117053768,-0.4356762372652721,1.7522937885522858,-0.24529562012354586,0.8483336477677057,3.9651685495773963
1,63,2,24.02102,21.809458,train,4.891011,2.211563,0.0,0.0,26.605452,17.356142,7.0,0.14648688097795032,-0.4355754886468269,1.79238260932764,-0.24706705983479835,0.8487310810486459,3.965194491108254
1,64,2,24.224192,21.786646,train,5.9416294,2.4375458,0.0,0.0,26.576586,17.369318,7.0,0.1462971540292144,-0.4357011886437732,1.7721193671226447,-0.24963895734151365,0.8480895319779705,3.9661747171878847
1,65,2,24.297876,21.823519,train,6.1224456,2.4743576,0.0,0.0,26.63038,17.381922,7.0,0.14630603337287515,-0.4355814204216041,1.810114019314452,-0.25125888506571203,0.8484607320626547,3.9661730088392932
1,66,2,24.412788,21.877928,train,6.4255185,2.5348606,0.0,0.0,26.70837,17.393904,7.0,0.14636223808924342,-0.4353062463601382,1.8650466264486325,-0.2524163705905297,0.8491027890443725,3.965833478569988
1,68,2,24.501066,22.076303,train,5.879474,2.4247627,0.0,0.0,26.711708,17.417007,8.0,0.13999304854869515,-0.43598782340686304,1.8820781414508898,-0.2598302956024791,1.065335355361305,3.945405976057052
1,71,2,24.585234,22.187159,train,5.7507644,2.398075,1.0,1.0,26.543346,17.450068,8.0,-0.0769544962247171,0.13359115846951977,1.7164528758128528,-0.23388984763622267,1.0642524004379823,3.84439932143688
1,72,2,24.64346,22.246649,train,5.744701,2.3968105,1.0,1.0,26.628029,17.46039,8.0,-0.07696772034962954,0.13354096277555352,1.7757080437739674,-0.23483302231630163,1.0651483741203942,3.8447468854983655
1,74,2,24.842691,22.36701,train,6.128998,2.4756813,1.0,1.0,26.799294,17.480879,8.0,-0.076954178015395,0.13342655026912323,1.8954253493150115,-0.23666989735761812,1.0670175504684445,3.8454575695991506
1,75,2,24.896812,22.421242,train,6.1284504,2.4755707,1.0,1.0,26.876692,17.491224,8.0,-0.07694056367874817,0.1333581489324527,1.9495872037808188,-0.23767030851045887,1.0677970429658838,3.845804971814159
1,77,2,24.982666,22.509062,train,6.1187177,2.4736042,1.0,1.0,27.00271,17.511211,8.0,-0.0769149870872521,0.1331883767048497,2.0376585209767044,-0.23899576505025705,1.0686713413794864,3.846147154132529
1,78,2,24.884535,22.226288,train,7.066277,2.658247,0.0,0.0,26.9417,17.521355,8.0,0.13928413009643442,-0.4357258667945918,2.0463548822005606,-0.27578084886074217,1.065499063611033,3.9473531239430146
1,79,2,25.014658,22.295435,train,7.3941736,2.719223,0.0,0.0,27.03815,17.52391,8.0,0.1394153426090927,-0.4352731663386025,2.1143252692222574,-0.2749883088668217,1.0664802649021192,3.946174100001648
1,80,2,25.05531,22.851961,train,4.854743,2.2033482,0.0,1.0,27.096457,17.53544,8.0,0.14526449187596,0.13401337269942454,2.1393012936512625,-0.2594868652025894,1.0674699874321616,3.8860954978068722
1,81,2,25.013357,22.842798,train,4.711326,2.170559,0.0,1.0,27.08614,17.54681,8.0,0.14513484692574424,0.1340479781230261,2.132372363686557,-0.2617601478894546,1.0671049093802745,3.8865930178562804
1,82,2,24.97752,22.858234,train,4.491371,2.1192856,0.0,1.0,27.109907,17.558,8.0,0.14502762504419087,0.1340161475340453,2.1491499494314215,-0.2630648528734762,1.066965340971942,3.886833023111023
1,83,2,24.905174,22.838224,train,4.2722816,2.0669498,0.0,1.0,27.084461,17.568995,8.0,0.14489297461509473,0.13407875080902804,2.13169936629137,-0.26570482516288224,1.066514537374175,3.8874326200882594
1,84,2,24.877007,23.055487,train,3.3179345,1.8215199,0.0,1.0,27.111404,17.579775,9.0,0.11553018740812955,0.13446399748324975,2.2118156252702126,-0.2844111574490837,1.2420708196163177,3.896708127101258
1,85,2,24.928816,23.038727,train,3.5724366,1.890089,0.0,1.0,27.090384,17.590347,9.0,0.11533605778217026,0.13451856927077332,2.197660043239591,-0.2866717657248149,1.2413915986220034,3.8971851311524706
1,86,2,24.954634,23.057192,train,3.6002855,1.8974419,0.0,1.0,27.11818,17.600718,9.0,0.11523524149258038,0.1344890065590563,2.217723645726838,-0.2883353402614653,1.2413098464409584,3.897466091195749
1,87,2,24.961073,23.03653,train,3.7038672,1.9245434,0.0,1.0,27.091656,17.610876,9.0,0.1150371029774285,0.13455181340377184,2.1996886594295444,-0.2905851968129538,1.2405795408884726,3.89795044883093
1,88,3,0.0,16.640486,train,276.90576,16.640486,0.0,1.0,22.36353,15.10133,6.0,0.1517004804611144,0.13694084862867692,-1.232708877364792,0.11548948510488417,0.9515648020505917,0.7781918523708978
1,89,3,0.0,15.973079,train,255.13924,15.973079,1.0,1.0,21.822243,15.089352,6.0,-0.067440654754638,0.1363553360303297,-1.609440339446072,0.10332467734813465,0.9365256160100275,0.7344488275845871
1,90,3,0.0,15.911725,train,253.183,15.911725,1.0,1.0,21.730127,15.056013,6.0,-0.06686268281936245,0.13629823927084966,-1.6755584015448923,0.10815209436416512,0.9369213540156637,0.7334682223399492
1,91,3,21.002556,15.953355,train,25.49443,5.049201,1.0,1.0,21.78272,15.031525,6.0,-0.06725358899434533,0.1363156989018101,-1.636577429215113,0.11186832813422115,0.9368389560778957,0.7328566519816698
1,92,3,20.345243,15.012188,train,28.44148,5.3330555,1.0,1.0,21.849443,15.016314,1.0,-0.06186576906839825,0.14517355144024469,-1.5508509704669398,0.13063728197415442,-0.32209039652347354,0.9318780417839692
1,94,3,20.349607,12.581159,train,60.348797,7.768449,1.0,1.0,21.939114,15.000734,-6.0,-0.06627371335029132,0.16089590386550054,-1.4644561999936923,0.10632470589875745,-2.8638883042633556,0.9692528882424032
1,95,3,20.348906,15.923539,train,19.583868,4.4253664,1.0,1.0,22.009573,14.991254,5.0,-0.06886058362325395,0.13707979830106085,-1.4660704471667592,0.11754451660315277,0.6942784112691877,0.7702612476746254
1,97,3,20.646084,15.991683,train,21.663446,4.654401,1.0,1.0,22.099365,14.968777,5.0,-0.06936376206079807,0.1371067324479477,-1.4004561456044566,0.12058031336465902,0.6943028961420074,0.7702096143960956
1,98,3,20.88717,16.059473,train,23.306665,4.8276978,1.0,1.0,22.191032,14.957544,5.0,-0.06987597926457458,0.13709489687284152,-1.3336905102729868,0.12199889540672057,0.6942144683996835,0.7704260016282435
1,99,3,21.182966,16.150227,train,25.328468,5.0327396,1.0,1.0,22.315018,14.948537,5.0,-0.07054620265960818,0.13700682489076912,-1.2434861491123803,0.12316621744632666,0.6940373231172571,0.7707433143854149
1,101,3,21.42423,16.318604,train,26.067429,5.105627,1.0,1.0,22.54589,14.9358015,5.0,-0.0718211750984213,0.13672434941927097,-1.0760445912281655,0.12539620474975094,0.6935586945613204,0.7714847682714456
1,102,3,21.575127,16.413351,train,26.643927,5.1617756,1.0,1.0,22.676043,14.9297495,5.0,-0.07244472201665378,0.13662913382052802,-0.9819947378635367,0.12682745309671384,0.6931817326545705,0.7718469343185402
1,103,3,21.498903,16.503777,train,24.95129,4.9951267,1.0,1.0,22.800028,14.922914,5.0,-0.07301030858357828,0.13652834602196787,-0.892512009938558,0.1286087740659773,0.6928746461868259,0.7719837449391679
1,104,3,21.46319,16.597452,train,23.675406,4.865738,1.0,1.0,22.928421,14.915586,5.0,-0.07357948716481612,0.13643773158390982,-0.7999703816970126,0.13054872683684313,0.6927310221989929,0.7719792869885731
1,105,3,21.32301,16.646618,train,21.868639,4.6763916,1.0,1.0,22.995146,14.908582,5.0,-0.07388588142394872,0.13638891895612223,-0.751808650374418,0.13202266259987894,0.6927316394646967,0.7718658425807997
1,106,3,21.212795,16.53802,train,21.85353,4.674776,1.0,1.0,22.843159,14.90215,5.0,-0.07320899883905707,0.13647410619259445,-0.8609281401634296,0.1319190926154401,0.6928490759531676,0.7716087795893372
1,107,3,21.447868,16.554632,train,23.94376,4.893236,1.0,1.0,22.86492,14.896059,5.0,-0.07330825503667172,0.1364522860844896,-0.8451223338047651,0.13294343499342678,0.6928607823848714,0.7714990999698659
1,108,3,21.586744,16.588636,train,24.981083,4.998108,1.0,1.0,22.910849,14.890163,5.0,-0.07351063871383678,0.13641475717226173,-0.8119451888402238,0.1341067312558525,0.692855469584463,0.7714100029071143
1,110,3,21.756666,16.663605,train,25.939276,5.0930614,1.0,1.0,23.012842,14.880699,5.0,-0.07397768052418899,0.13634218657016542,-0.7383569121758103,0.13616576512655038,0.6928682385683043,0.7712559664646725
1,112,3,21.866539,16.713007,train,26.558893,5.153532,1.0,1.0,23.079708,14.872813,5.0,-0.07428406190872433,0.13629994356632258,-0.6900303954680731,0.13772151303291588,0.6929083342154815,0.7710863748788802
1,113,3,22.059635,16.71512,train,28.563839,5.344515,1.0,1.0,23.081705,14.868371,5.0,-0.07429365173975863,0.13629329872131105,-0.6884775800307529,0.13837090090910825,0.6929331300258632,0.770988952716188
1,114,3,22.236107,16.767998,train,29.900217,5.468109,1.0,1.0,23.154026,14.863504,5.0,-0.07460908015568661,0.1362594177325605,-0.636289297779405,0.13951127250988823,0.6929423503478366,0.7708778140942262
1,115,3,22.284897,17.20431,train,25.812368,5.0805874,1.0,1.0,23.20472,14.858102,7.0,-0.07694945732752038,0.1345527286529553,-0.6118368828694078,0.14420956464608056,1.1700894150734018,0.7049369230270354
1,116,4,24.294676,22.69183,train,2.5691159,1.6028461,0.0,0.0,26.69822,16.446896,10.0,0.08248649962743382,-0.4290912993748973,1.9730177395741109,-0.11339563779036534,1.3938198821942058,4.045687232216197
1,117,4,24.333012,22.708738,train,2.6382637,1.6242733,0.0,0.0,26.72378,16.456923,10.0,0.0825218221346473,-0.4290193583965239,1.9916809961001067,-0.11509189804395074,1.3938994011084216,4.0454440065225
1,118,4,24.402016,22.73249,train,2.7873142,1.6695251,0.0,0.0,26.759096,16.46819,10.0,0.08260918800036053,-0.42891294233003735,2.0172916049957226,-0.11692928862571776,1.3941059980392463,4.0450188071727755
1,119,4,24.42429,22.737139,train,2.8464785,1.687151,0.0,0.0,26.767988,16.479818,10.0,0.08247871545950364,-0.4289446762402928,2.024297876000408,-0.11905786538123737,1.3937875133752846,4.0452700126568475
1,120,4,24.492838,22.76412,train,2.9884653,1.7287178,0.0,0.0,26.80769,16.490623,10.0,0.08259857948621394,-0.42881697678566905,2.0529686593214684,-0.12075925032297845,1.3940938405990615,4.044731892029448
1,121,4,24.56112,22.78383,train,3.158754,1.7772884,0.0,0.0,26.837593,16.502813,10.0,0.08261469817161626,-0.4287500824928353,2.0748284775018715,-0.12281135777632546,1.394154493530599,4.044489148815471
1,122,4,24.511354,22.805145,train,2.9111497,1.7062092,0.0,0.0,26.870443,16.518433,10.0,0.08259314525127927,-0.4286955303351173,2.0989948525428788,-0.12549232542514965,1.394129236221312,4.0443144351641385
1,123,4,24.53469,22.826096,train,2.919298,1.7085953,0.0,0.0,26.903152,16.535769,10.0,0.0825389070908253,-0.4286574567953801,2.1231771692434935,-0.12850236205259463,1.3940246960322038,4.044211269934974
1,125,4,24.613422,22.838346,train,3.1508944,1.7750759,0.0,0.0,26.925549,16.56146,10.0,0.08227386836210755,-0.4287304610411276,2.140616962035496,-0.133189289291699,1.3933645705382027,4.044703658421831
1,126,4,24.756998,22.873407,train,3.547914,1.8835907,0.0,0.0,26.976986,16.574781,10.0,0.0824163386027036,-0.42857553895314493,2.1777957875728617,-0.1352768796285012,1.3937790026664751,4.043965296030041
1,127,4,24.794134,22.899258,train,3.5905569,1.8948765,0.0,0.0,27.015882,16.589245,10.0,0.08244728144010383,-0.4284900162220091,2.2061948528289763,-0.13768322904904917,1.3939062689940167,4.043579144318905
1,128,4,24.88967,22.91517,train,3.8986454,1.9744987,0.0,0.0,27.041153,16.604458,10.0,0.08237210504214577,-0.4284761224587802,2.225014205455781,-0.14034678522745847,1.3937378419240263,4.043562252521518
1,129,4,24.970797,22.953047,train,4.0713143,2.0177498,0.0,0.0,27.09713,16.62082,10.0,0.08247933455308246,-0.42832611521086,2.265600468715033,-0.1429406069517156,1.3941142289638555,4.04281422368686
1,130,4,24.981106,22.977886,train,4.012889,2.0032196,0.0,0.0,27.13515,16.637747,10.0,0.08242576638857477,-0.4283001686731948,2.2934810061057416,-0.14572797230879433,1.3940888761281987,4.042613427360847
1,131,4,25.026752,23.000978,train,4.1037602,2.025774,0.0,0.0,27.170292,16.652548,10.0,0.08238908743858486,-0.428274718523022,2.319195873816808,-0.1481422478357991,1.3941127262115507,4.042388669093446
1,132,4,25.13342,22.996279,train,4.5673766,2.1371422,0.0,0.0,27.166454,16.665295,10.0,0.08217409900824205,-0.4283712097803814,2.317306666294735,-0.15060303358236957,1.3934430066744463,4.043022061904279
1,133,4,25.223764,22.997662,train,4.955534,2.2261028,0.0,0.0,27.17073,16.67649,10.0,0.08202603042125685,-0.4284335703849855,2.321031618793806,-0.15268063179651994,1.3930232977469807,4.043389580845835
1,136,4,25.432796,22.79842,train,6.9399395,2.6343765,1.0,0.0,27.28758,16.706154,10.0,-0.06787839508057386,-0.42614513429005557,2.271099815805755,-0.13316104066372153,1.4731884251038256,3.942009109218917
1,137,4,25.527287,23.102848,train,5.877902,2.4244385,0.0,0.0,27.325422,16.718292,10.0,0.08197516636053992,-0.42837371921539114,2.4323288460175227,-0.15913154554366649,1.3939384293953516,4.04280561101436
1,138,4,25.62854,23.128876,train,6.2483215,2.4996643,0.0,0.0,27.363804,16.729113,10.0,0.08195137778917384,-0.42836570127804907,2.459940817117691,-0.16080850537617572,1.3941460142930353,4.0427045575777685
1,139,4,25.672026,23.15988,train,6.3108773,2.512146,0.0,0.0,27.408905,16.73908,10.0,0.08196018457413096,-0.4283364009062511,2.492214639981589,-0.16225362865130635,1.3945095884005263,4.0424819434483865
1,140,4,25.693079,23.193094,train,6.2499237,2.4999847,0.0,0.0,27.45728,16.75002,10.0,0.08196260885397935,-0.42831001480421643,2.5268472236394914,-0.1638520185152686,1.3948822524945,4.042258936921755
1,142,4,25.87076,23.231573,train,6.965307,2.6391869,0.0,0.0,27.515759,16.774303,10.0,0.08180846997101657,-0.428344686826065,2.5694358569383624,-0.1678769246737148,1.3948012023369443,4.042442014813423
1,143,4,25.86493,22.97909,train,8.32807,2.8858395,1.0,0.0,27.554916,16.785679,10.0,-0.06791738986968766,-0.42598154211044337,2.46020202557246,-0.14551308520635076,1.4737168631553652,3.9452795077959673
1,144,4,25.87076,22.999437,train,8.2444935,2.8713226,1.0,0.0,27.585558,16.797182,10.0,-0.06791687949498124,-0.4259467577934242,2.4819642170667633,-0.1473508708874389,1.473646055022874,3.9457363032897286
1,145,4,25.88232,23.02759,train,8.149487,2.8547306,1.0,0.0,27.626858,16.807873,10.0,-0.06792729647954338,-0.42583565974236065,2.5111252488692597,-0.14899855832259393,1.473741260806722,3.9461833525896157
1,146,4,25.916224,23.04813,train,8.225961,2.8680935,1.0,0.0,27.657906,16.820045,10.0,-0.06792670822143615,-0.4257595901489302,2.533181633075084,-0.1509513224760667,1.4736264676252977,3.9466523832480105
1,147,4,25.943623,23.065578,train,8.283138,2.8780441,1.0,0.0,27.68495,16.83354,10.0,-0.06791846863428504,-0.42570045932134554,2.5524952817757924,-0.15315655509630616,1.4733991946379423,3.947156109730395
1,148,4,25.985956,23.089546,train,8.389191,2.89641,1.0,0.0,27.72203,16.851791,10.0,-0.06790703344345647,-0.4256093681653282,2.578963541189829,-0.15612682406107642,1.4731018923123662,3.9478168234825155
1,150,4,26.051142,23.401005,train,7.023226,2.650137,0.0,0.0,27.775623,16.892439,10.0,0.0808626523812587,-0.4281286236445197,2.759151355862622,-0.18723148699601228,1.3936716964642166,4.043372024893769
1,151,4,26.093904,23.414381,train,7.179846,2.6795235,0.0,0.0,27.797451,16.907995,10.0,0.08069634215037262,-0.42811735892295383,2.7754338275194144,-0.18988098299503678,1.393287855823837,4.043654171347615
1,152,4,26.103163,23.429308,train,7.1494994,2.6738548,0.0,0.0,27.82108,16.92189,10.0,0.08055645167827553,-0.4280832912921994,2.792862229545916,-0.19218758392333696,1.3930226735671363,4.043834100445113
