sanction_shap,neighbor_shap,log_rgdp_shap,log_pop_shap,polity2_shap,country_id_shap,year_id_shap
0.0049125578193666905,0.003470630586474827,-2.2690005105062117,-0.029341478797729414,-0.02565754274097996,-0.09961641764467248,-0.4130636609142455
0.004940109060081863,0.0036122939549345728,-2.2343989371287862,-0.0194745239471286,-0.026172219621950068,-0.10118870359973693,-0.3937677020345615
0.004874061289597125,0.0029386056167412518,-2.18819744361047,-0.005951529463558873,-0.02477461049298416,-0.10305087768297584,-0.379753469509057
0.004857938755755846,0.0029628063086407706,-2.1867999896786605,-0.007351000759057611,-0.026043668206868455,-0.10291597231470705,-0.381044184926219
0.004846665837675509,0.002891858994808125,-2.192253384868996,-0.01191916279332498,-0.027037422103384463,-0.10127324614228043,-0.3751139008984527
0.004869673119160511,0.002878797909794026,-2.1820080053540623,-0.015210845787720032,-0.034718642514382954,-0.10622507917188269,-0.3686732636130757
0.004855883762746878,0.0017189178949231826,-2.1634610262554697,-0.019908304962916592,-0.03559969191393426,-0.11200897059128488,-0.3800586889045869
0.005324236364757269,0.0012235916415122177,-2.0851007895102165,-0.03071836009808482,-0.07252565609098804,-0.13134421799747906,-0.2382694447792916
0.005393118649843749,0.0011139587654663242,-1.975288172930386,-0.030365973520744428,-0.058360589402750226,-0.13416570796839497,-0.041290029108034663
0.005835719176804482,0.0009504603478576871,-1.987379079645164,-0.0630341512356796,-0.0663062976355212,-0.1299111425017458,-0.0648312168156926
0.006624709498380205,0.0008022613564657805,-1.9658345837572906,-0.08149666117235202,-0.0413148983702448,-0.12097425869156313,-0.06277210977230624
0.007981642279894889,1.930710974774065e-05,-2.128400795000843,-0.10776315902290837,-0.036887203965794146,-0.12209240804214082,0.06572827860517173
0.008480652954234998,-0.0011707477517746577,-2.098263429125216,-0.06318285613628381,-0.014439349815780746,-0.09646523308751818,0.24319545507870627
0.008459739152097478,0.000386021664094432,-2.0596450969125915,-0.05455846056705213,-0.008667434394187344,-0.08806372737394129,0.28955862978444286
0.008632201610954026,0.0015855019950375927,-2.0202574625280394,-0.035004838673113506,-0.007579230338295016,-0.08040084237249462,0.3279763559492162
0.008405588341426238,0.0019451825996163483,-1.9505142756401246,-0.016296115708300585,-0.00827987067701355,-0.0746298704400549,0.3172212249263602
0.006955098602317079,0.0014448159739895348,-1.917849342476369,-0.002393331254485612,-0.03222737840440229,-0.07896032150954432,0.32462481698971507
0.0048540811345197,0.0014130960646843,-2.0069211576054844,-0.009283437967825166,-0.012076649951619136,-0.07276042662937224,0.40999784251099647
0.0044234990843537375,0.0012760461182779671,-1.964815935900519,-0.004356626130226933,-0.014633122246011241,-0.0692737310580023,0.3823439870052484
0.004330042428587454,0.0009804408185568711,-1.9091648318877892,-0.0021511773352719554,-0.01847522924728809,-0.06923809570336603,0.37513907705395033
0.003342051476645022,0.0011463217402189292,-1.8344384518778933,0.004009932856032262,-0.022671701792884448,-0.06693119664165945,0.3558985671275286
0.0032348209708289726,0.0005786920276527663,-1.5062020117341781,-0.01304889686943073,-0.02474520414691091,-0.05750745722118493,0.2883988649486239
0.002276765961046378,0.00023020011074638863,-1.3027031508126803,-0.02896573675650674,-0.013315018108647346,-0.04228608120256749,0.2540756822178326
0.0007636778753687986,-0.00023971061825870342,-1.2278860124366435,-0.017714751235216947,-0.020570552372166335,-0.036687790587178436,0.37215571513290036
0.000675276666046608,-0.0008591339181458898,-1.2575312776187815,-0.021646310850011626,-0.023526234710986107,-0.03305814610169456,0.4728188175570286
0.0005629165718171825,-0.0018119092910263057,-1.2875323320879453,-0.01221258614961122,0.13182254511740457,-0.03876974668932916,0.6218233256421375
0.000563542119413774,-0.002070794295341316,-1.2430178956192266,0.0036138574864776336,0.11428248357819508,-0.03242220753308378,0.77497556483876
0.0005737129016578247,-0.0030168727137907967,-1.2304141499251902,-0.011102694536195966,0.0922860988710197,-0.024897766009132183,0.8967256241250385
0.0012451048785320248,-0.0013014767240832285,-1.165087018584723,-0.014725487836438612,0.053104651475648725,-0.016389067064971778,1.0446784806782998
0.0012178646790841413,-0.0008369482377709378,-1.1653404878375064,-0.015000537779731846,0.049987979858411094,-0.018242140756001814,1.0495832374247516
0.0015075064176909244,-0.0005073408967840501,-1.149150707197163,-0.018288206998045974,0.04520868746561041,-0.023826458264642622,1.0751553205214326
0.001559428701877421,-0.0001310934744796563,-1.1172335678909087,-0.01809416087522256,0.04464403086387031,-0.028739299021288488,1.098767836944788
0.0018007375041640384,0.00015467297873176681,-1.0886899232428695,-0.017996693397448353,0.04357549549154097,-0.02911225872412737,1.0721804230852583
0.002007274162881203,-0.000834714179431832,-1.0856608958285807,-0.01843186595985498,0.04377272280648732,-0.032612441063641764,1.0609443334790756
0.002741167990897457,-0.0009330960227614081,-1.0585169843826354,-0.018020894786295677,0.04374515762144142,-0.0348914921022459,1.0402290013303324
-0.02470289414214983,-0.0008764879199705293,-1.067456842738002,-0.02611644105805068,0.04518811251545522,-0.032920156116187343,1.073030438188391
-0.027473873517157604,-0.0001565582306390589,-0.9949422380273314,-0.029143178080225533,0.046267000494850524,-0.036164413816368327,1.1064287487666764
-0.030851458129719588,0.0002988974904305704,-0.9516488743919037,-0.0286805420993236,0.0470676719831927,-0.03734581106345139,1.1236412156734241
-0.03224051809653543,0.00031241509441423795,-0.9206282538441651,-0.014631823231661643,0.047754745690367514,-0.034982152946978554,1.1378741625493172
0.004340102510784138,-0.001381735356125091,-0.6688980618133954,-0.0640501513517249,0.007798626915179197,0.02316295942871521,-2.141927237292667
0.02140539951298197,-0.0026812835685420732,-0.1090800297683333,-0.020153566066743643,-0.0013697632302246607,0.010475109856219349,-1.864677321882904
0.020893823019346364,-0.0032503904313336404,-0.032654073992290526,-0.019760449842556836,-0.000314906321956933,0.0032316216892882155,-1.9066133806420367
0.020129151466190428,-0.0030542360696224,0.014593617904154423,-0.022436634714925192,0.010778314782846497,0.0032936674965949406,-1.9418887752623826
0.01631972525553647,-0.0032094802689552355,-0.02419263886906161,-0.027772295441620482,0.01172897250110767,0.003339852244197271,-1.849118828918768
0.014933039472535867,-0.0025000983543395396,0.06598536744011477,-0.02849643101538753,0.009624158886906004,0.0031659111946161916,-1.9023106950359354
0.01386003819238406,-0.0018803067273073955,0.07250892577581014,-0.02378100134528002,0.0073851223222631815,0.0038302701275736008,-1.859201313595276
0.010516114013595817,-0.0012913060181837385,0.11951112983407407,-0.018351376762921482,0.002595213298404145,0.005588684692719551,-1.8006190848373012
0.0064288917520260455,-0.00013185788020193422,0.17215987603380462,-0.01745776756772394,-0.0036281059409200376,0.006726031564329589,-1.6636802833605544
0.0073556297139323315,-0.0002469105949027187,0.08924434936586276,-0.014539051244969951,-0.007626921906667906,0.007459710337443738,-1.5610485564494585
0.005054928842891283,5.2618147824649945e-05,0.18666208037370097,-0.020421001572636537,-0.014858204635746445,0.00010063566279346851,-1.4384699477035912
0.004712365883823209,0.0019610354982087953,0.19536098920596773,-0.014409309476102247,-0.011372406815411953,0.005420590182291289,-1.2103617766500323
0.0014938826453959988,0.0022272179008966967,0.23072295823265904,-0.0066555012556855885,0.004647767548777148,0.028270523582957438,-0.6849367933215728
0.00044420870886846016,0.002941708389862009,-1.4671953420247172,-0.0035607770456616804,-0.006173069796980726,0.035400628757346245,-1.2080581061089601
0.0013550515446884514,0.0023260102830993043,0.6334296253967066,0.02730453772133043,0.015382491229572364,0.0803723354022748,-0.586946010685009
0.0011735712516577285,0.0037721656549413824,0.6552575769140245,0.034249249543398134,0.0175634195181449,0.08262097169602596,-0.49168290592876424
0.0012077482291248138,0.003866520302305433,0.7047933465888243,0.04386805695869509,0.019895811745493076,0.08516522685674816,-0.4258411648422886
0.0015711009151828088,0.008144590032293423,0.7648851339885638,0.03489283022594642,0.01853487868775503,0.0768645190328444,-0.31250164691324744
0.0011953303950434228,0.00880841811411042,0.7523086373716559,0.017543488512255796,0.006172543040478169,0.060687028542066854,-0.21459528395091226
0.0012078479177648237,0.007849676221107332,0.7934743861334805,0.012147489818578175,0.002317990715439486,0.05953979311269388,-0.18591515322802077
0.0011503263355008735,0.008152739021722416,0.8410325070541509,0.01114714764374683,0.000541376636792194,0.05186507522633773,-0.19002944198009128
0.00112188476860849,0.007573809213957724,0.8485714174187774,0.010304962539269671,-0.001554816206181911,0.05216170004667344,-0.1878631740985792
0.0010767885510421125,0.007340583099437147,0.85547651974412,0.011663115171704713,-0.0019413468931857576,0.052311143975415676,-0.1891710637429683
0.0010598857018644784,0.007545993000336381,0.8581583975185815,0.012835083633714004,-0.0022111870308554864,0.0531191863541765,-0.18630474578826964
0.001078353292796395,0.008044665288563768,0.8622561554405755,0.014156032956707462,-0.0026164693172287395,0.05363099172378657,-0.17611856256194722
0.001535389218389419,0.008544036870677498,0.8425671248740325,0.01310304584890113,-0.00726365296589453,0.0502496316716527,-0.1476694262831744
0.0015805232675678252,0.0065316078869620715,0.8270206385787869,0.011732327737444304,-0.010439896572471071,0.040283772410556064,-0.10722654856921371
0.002105841747617184,0.006812478790187528,0.8683969671785615,0.013744342180959256,-0.03399219514424482,0.03762757310347167,-0.09907686178008342
0.0030923092524421723,0.007069997178894599,0.8751609271922829,0.013476852002673739,-0.03540313951084379,0.030687062070770283,-0.0793425852805896
0.004567298534819156,0.005925443026149038,0.8697745499055127,0.01414138987983531,-0.03644105080577814,0.029399658578753367,-0.07037131899731493
-0.04287490245182274,0.004368389126451454,0.9041758394334991,0.023976923324235695,-0.04501104063301396,0.01760874365208475,-0.04421685498038548
-0.041857639177638406,0.004486291147829759,0.8858365797969769,0.025074920623200093,-0.04687732537063815,0.015412606856043754,-0.014667260225515715
-0.04330017524437722,0.004924631498053771,0.8849092152118793,0.026412044439257817,-0.048764608787895576,0.012500951240465567,0.007525457406436214
0.004958116503580082,0.0044698594270814775,0.7975305239703805,0.011458896027623565,-0.04838640418993996,0.011988062710550602,0.06940907987040214
0.004060180703532387,0.0042663204520153805,0.7721851116408719,0.012163702818527395,-0.04936278402217062,0.011903316489007188,0.09644666494888458
0.002686411097108212,0.003626709036357932,0.7492709414855985,0.013442390399204298,-0.050755898121020784,0.014196585773925696,0.11919537335949078
0.0023165733385238575,0.002424014869511616,0.7884958970442318,0.011672395614689855,-0.053239405102088445,0.013620108300220186,0.09158277093672626
0.0020374492250439936,-0.008779196826951729,0.8186302291520179,0.011367790279508037,-0.0562200152211931,0.012508886616615821,0.07507781337513873
0.0013838945930865567,-0.009532072803577492,0.852817387478549,0.009523585740106037,-0.06195711380672417,0.005663105267451144,0.08237942117699318
0.0012790935123053644,-0.009828518637050625,0.8743251652768199,0.009670398370491785,-0.06319410547790294,0.0009400924038720753,0.09299397519017792
0.0009101277855112161,-0.010881962446668954,0.9170194654296211,0.008477326087549584,-0.0692650159175281,-0.0019123679411907335,0.1132657286091234
0.00016466547168762612,-0.009872207417086536,0.9442643943858481,0.007996891542811769,-0.08170921407242088,-0.008312268968960741,0.1801348695471066
-0.0005984809480637329,-0.007423563535299223,0.9282381981757932,0.00790406521814605,-0.07511676387281663,-0.009342828809611093,0.29572261405715594
-0.0012240849403964984,-0.0047609001889668155,0.96572639703469,0.009945768216331122,-0.07265399167593853,-0.00930429276024125,0.42254860432490216
-0.0010775951879821006,-0.004505555073451007,0.9833245136374141,0.008584753060862075,-0.06171220570823073,-0.008371560796414833,0.5743403079969442
-0.000833317520224167,0.004884149280478436,1.1039549820505905,0.009402695011377237,-0.04530833937425797,-0.007877672373393681,0.8177835087371412
-0.0008008678893571379,0.011580880931917599,1.1536386442908289,0.009719512365242353,-0.03496456990873169,-0.0018701127379259685,0.9866738759344169
-0.0008031694527192816,0.011652627259839869,1.1504697568475168,0.009577177931166758,-0.03489786814570461,-0.0009379016838077232,1.0007956055545566
-0.00024534541178928334,0.011709501537674518,1.161204009501759,0.01083657748640925,-0.03584673772866457,3.8005941218171435e-05,1.0257765127590863
-0.0004385813268884136,0.013006408098924666,1.1758942183682672,0.012729482618850423,-0.0360840872757233,-0.002324545543988431,1.036962727680925
-0.0008202281528006017,0.010838107361527337,1.2307749059428703,0.010785293602325845,-0.041653786821840955,-0.0017344627433786865,1.0257862484318798
-0.0008476773752738858,0.01075013247386918,1.2401698719114564,0.009602201498437135,-0.04289150041722315,-0.0019346877696292248,1.0223938974094469
-0.0012216095612267905,0.007295353283127782,1.2577307569851286,0.009660248027509302,-0.045886463066718945,-0.0026729652667603432,1.0136665354374408
-0.001150302240188035,0.006709288634841032,1.2640191137146264,0.009655088664992689,-0.04700362952853757,-0.003193113103414489,1.0094574977383912
-0.001054118176124448,0.0048615713813511445,1.2659286157621235,0.009137908528416214,-0.04932317741579149,-0.004276477976232187,1.0014555532811653
-0.0010716019156091832,0.004130972124378037,1.266606137441079,0.009256814276521225,-0.0518126375338843,-0.005798370369438944,1.0027751676275851
-0.0011177430704943933,0.0036683866340467726,1.2745711453580755,0.008022324683360858,-0.055947984565955115,-0.006662289129827581,1.0000374387716464
-0.06824518555554587,0.013049993897778656,-0.06384473411573663,0.048865860873262223,-0.03746632216548102,0.022833605860175205,0.22741482060818768
-0.034365269155561595,0.012052258547255034,0.02988988283288415,0.03423752043283691,-0.041405230181660375,0.044207789987007876,0.41856156851126336
0.00281935067577669,0.011861641724416045,0.12890381482859786,0.008944365231269538,-0.04003203156418442,0.04248032801903489,0.4930704748757529
0.0015188303482018672,0.009057021758205185,0.3326553835735609,0.02440158305057179,-0.033392833804560255,0.022802476841690105,0.5189990488882856
0.0005301752621896107,0.008156863157130411,0.4207188759074757,0.03135816980210171,-0.034897824680722195,0.029510827141757394,0.6903934434612427
0.0007643466431307392,0.004933885785662811,0.5536000429123247,0.05401532780567411,-0.0339800866695614,0.04194711667497641,0.861249652430807
0.0007740102820950453,-0.00047255252933223993,0.6188565231573275,0.07118221321850395,-0.03148086752143676,0.03593151481921219,0.920339478631003
0.000771889502502774,-0.00046869868783225733,0.6172852452000348,0.0719049260797029,-0.031585725075010104,0.03555649416054958,0.9350175073870903
0.0007708210862452604,-0.0003893136772516831,0.6102138668405018,0.07319090596792242,-0.03130585558998496,0.030891180210728876,0.9463579310048381
0.0007576296613898167,-0.00048341344903116634,0.6073797422929457,0.07048091443061485,-0.03159660354489379,0.026361708321123875,0.9568295581308542
0.0007522440403536331,-0.0005004716315644711,0.6099233003879666,0.06799981987583698,-0.03177725023377017,0.02514606577005686,0.9553635963067596
0.0007388703978613197,-0.0005446444002321,0.6042153275129255,0.06508502767596266,-0.03181832714913729,0.021372977180407808,0.9511231318004781
0.00020931793794563792,-0.007241522863401195,0.7442056473324536,0.04860468676237669,-0.03425016976371803,-0.00843063928554835,1.0138692502597935
0.00022729046750073474,-0.008352224561601807,0.7404338318190352,0.04550785897000547,-0.03469164076872695,-0.012378269775575032,1.0117898716853615
0.0007573082148433605,-0.0007292884993503635,0.6002501206082135,0.06380907534833259,-0.03239424183121738,0.018750477148116736,0.944038345311838
0.0007587348678287685,-0.0007031246069065241,0.5971002714153716,0.06401266310301806,-0.032703583914892434,0.018490143064200264,0.9475266923721574
