fold,preindex,country_id,y_true,y_pred,dataset,sanction,neighbor,log_rgdp,log_pop,polity2,shap_sanction,shap_neighbor,shap_log_rgdp,shap_log_pop,shap_polity2,shap_country_id
4,129,4,24.970797,25.284782,train,,,,,,,,,,,
4,130,4,24.981106,25.30421,train,,,,,,,,,,,
4,131,4,25.026752,25.322105,train,,,,,,,,,,,
4,133,4,25.223764,25.324043,train,,,,,,,,,,,
4,134,4,25.295252,25.343681,train,,,,,,,,,,,
4,135,4,25.386705,25.36307,train,,,,,,,,,,,
4,136,4,25.432796,25.161156,train,,,,,,,,,,,
4,137,4,25.527287,25.401123,train,,,,,,,,,,,
4,138,4,25.62854,25.42028,train,,,,,,,,,,,
4,139,4,25.672026,25.442595,train,,,,,,,,,,,
4,140,4,25.693079,25.466545,train,,,,,,,,,,,
4,141,4,25.78586,25.485695,train,,,,,,,,,,,
4,142,4,25.87076,25.496296,train,,,,,,,,,,,
4,144,4,25.87076,25.310392,train,,,,,,,,,,,
4,145,4,25.88232,25.330936,train,,,,,,,,,,,
4,146,4,25.916224,25.346682,train,,,,,,,,,,,
4,147,4,25.943623,25.360603,train,,,,,,,,,,,
4,148,4,25.985956,25.379677,train,,,,,,,,,,,
4,149,4,26.026571,25.397911,train,,,,,,,,,,,
4,150,4,26.051142,25.629246,train,,,,,,,,,,,
4,151,4,26.093904,25.640823,train,,,,,,,,,,,
4,152,4,26.103163,25.653141,train,,,,,,,,,,,
4,154,4,26.19973,25.686161,train,,,,,,,,,,,
4,155,4,26.260601,25.699429,train,,,,,,,,,,,
4,157,4,26.389692,25.724693,train,,,,,,,,,,,
4,158,4,26.440294,25.736692,train,,,,,,,,,,,
4,159,4,26.482168,25.751389,train,,,,,,,,,,,
4,160,5,0.0,-0.012948506,train,,,,,,,,,,,
4,161,5,0.0,2.2727714,train,,,,,,,,,,,
4,163,5,0.0,-0.34567338,train,,,,,,,,,,,
4,164,5,0.0,-1.7893838,train,,,,,,,,,,,
4,165,5,0.0,-1.7857616,train,,,,,,,,,,,
4,166,5,0.0,-1.770984,train,,,,,,,,,,,
4,167,5,0.0,-2.1950674,train,,,,,,,,,,,
4,168,5,0.0,-2.1764576,train,,,,,,,,,,,
4,169,5,0.0,-2.1491585,train,,,,,,,,,,,
4,170,5,0.0,-2.124665,train,,,,,,,,,,,
4,171,5,0.0,-2.101262,train,,,,,,,,,,,
4,172,5,0.0,-2.0760534,train,,,,,,,,,,,
4,173,5,0.0,-2.0530455,train,,,,,,,,,,,
4,174,5,0.0,-1.989373,train,,,,,,,,,,,
4,176,5,0.0,-1.8551819,train,,,,,,,,,,,
4,177,5,0.0,-1.8282923,train,,,,,,,,,,,
4,178,5,0.0,-1.8048248,train,,,,,,,,,,,
4,180,5,0.0,-1.7911633,train,,,,,,,,,,,
4,181,5,0.0,-1.7852592,train,,,,,,,,,,,
4,183,5,0.0,-1.7630116,train,,,,,,,,,,,
4,185,5,0.0,-1.7676171,train,,,,,,,,,,,
4,186,5,0.0,-1.76681,train,,,,,,,,,,,
4,187,5,0.0,-1.7627244,train,,,,,,,,,,,
4,189,6,25.115168,25.352036,train,,,,,,,,,,,
4,190,6,25.136341,26.223438,train,,,,,,,,,,,
4,191,6,25.15894,26.236553,train,,,,,,,,,,,
4,192,6,25.226562,25.379742,train,,,,,,,,,,,
4,193,6,25.225058,25.400639,train,,,,,,,,,,,
4,194,6,25.258411,25.399298,train,,,,,,,,,,,
4,195,6,25.28582,25.402119,train,,,,,,,,,,,
4,196,6,25.311747,25.4036,train,,,,,,,,,,,
4,197,6,25.377226,25.415268,train,,,,,,,,,,,
4,198,6,25.377226,25.42313,train,,,,,,,,,,,
4,200,6,25.450653,25.442781,train,,,,,,,,,,,
4,202,6,25.621105,25.481697,train,,,,,,,,,,,
4,203,6,25.664907,25.496704,train,,,,,,,,,,,
4,204,6,25.699999,25.505669,train,,,,,,,,,,,
4,206,6,25.727213,25.508888,train,,,,,,,,,,,
4,207,6,25.810862,25.524315,train,,,,,,,,,,,
4,208,6,25.859064,25.535751,train,,,,,,,,,,,
4,209,6,25.90505,26.405735,train,,,,,,,,,,,
4,210,6,25.996265,26.423264,train,,,,,,,,,,,
4,212,6,26.084558,26.449081,train,,,,,,,,,,,
4,213,6,26.203905,26.466728,train,,,,,,,,,,,
4,214,6,26.208063,26.47221,train,,,,,,,,,,,
4,215,6,26.240719,26.480637,train,,,,,,,,,,,
4,216,6,26.256655,26.485882,train,,,,,,,,,,,
4,218,6,26.368713,26.514381,train,,,,,,,,,,,
4,219,6,26.427048,26.526922,train,,,,,,,,,,,
4,222,6,26.375755,25.6599,train,,,,,,,,,,,
4,224,6,26.522358,25.683064,train,,,,,,,,,,,
4,225,6,26.51628,25.687038,train,,,,,,,,,,,
4,226,6,26.519323,25.689575,train,,,,,,,,,,,
4,227,6,26.569704,25.697392,train,,,,,,,,,,,
4,228,6,26.606588,25.707485,train,,,,,,,,,,,
4,229,6,26.666065,24.851267,train,,,,,,,,,,,
4,230,6,26.719717,24.859236,train,,,,,,,,,,,
4,231,6,26.734533,24.868073,train,,,,,,,,,,,
4,232,7,19.618761,17.611504,train,,,,,,,,,,,
4,233,7,19.582342,17.61832,train,,,,,,,,,,,
4,234,7,19.650637,17.647242,train,,,,,,,,,,,
4,235,7,19.742968,17.656195,train,,,,,,,,,,,
4,236,7,20.049692,17.693352,train,,,,,,,,,,,
4,237,7,20.152662,17.73186,train,,,,,,,,,,,
4,238,7,20.240599,17.786646,train,,,,,,,,,,,
4,239,7,19.940784,17.801174,train,,,,,,,,,,,
4,240,7,19.61977,17.778877,train,,,,,,,,,,,
4,241,7,19.936052,17.823462,train,,,,,,,,,,,
4,243,7,19.926846,17.880295,train,,,,,,,,,,,
4,244,7,19.862593,17.874344,train,,,,,,,,,,,
4,246,7,19.681007,17.88174,train,,,,,,,,,,,
4,247,7,20.240292,18.800735,train,,,,,,,,,,,
4,248,7,20.399805,20.267447,train,,,,,,,,,,,
4,249,7,20.590244,21.419064,train,,,,,,,,,,,
4,250,7,20.716846,21.455034,train,,,,,,,,,,,
4,252,7,20.723312,21.503397,train,,,,,,,,,,,
4,253,7,20.695093,21.527199,train,,,,,,,,,,,
4,254,7,20.78551,21.556637,train,,,,,,,,,,,
4,255,7,20.890638,21.581236,train,,,,,,,,,,,
4,257,7,20.908112,21.640411,train,,,,,,,,,,,
4,258,7,20.954884,21.66906,train,,,,,,,,,,,
4,259,7,21.05041,21.314297,train,,,,,,,,,,,
4,260,7,21.068228,21.334045,train,,,,,,,,,,,
4,261,7,21.01473,21.35734,train,,,,,,,,,,,
4,264,7,21.348248,21.924782,train,,,,,,,,,,,
4,265,7,21.4444,21.949543,train,,,,,,,,,,,
4,267,7,21.441393,22.203983,train,,,,,,,,,,,
4,268,7,21.339241,22.225077,train,,,,,,,,,,,
4,269,7,21.555124,22.251755,train,,,,,,,,,,,
4,270,7,21.759958,22.285488,train,,,,,,,,,,,
4,272,7,21.7583,22.334368,train,,,,,,,,,,,
4,274,7,21.952427,22.3861,train,,,,,,,,,,,
4,275,7,22.001217,22.418457,train,,,,,,,,,,,
4,276,8,23.86307,25.845074,train,,,,,,,,,,,
4,278,8,23.193953,25.470926,train,,,,,,,,,,,
4,279,8,23.181879,26.298014,train,,,,,,,,,,,
4,280,8,22.933418,23.250212,train,,,,,,,,,,,
4,281,8,23.008526,22.234098,train,,,,,,,,,,,
4,282,8,23.300447,22.282799,train,,,,,,,,,,,
4,283,8,23.2138,21.754814,train,,,,,,,,,,,
4,284,8,23.28146,21.769203,train,,,,,,,,,,,
4,285,8,23.401018,22.358154,train,,,,,,,,,,,
4,286,8,23.52405,22.378258,train,,,,,,,,,,,
4,287,8,23.60476,22.808064,train,,,,,,,,,,,
4,288,8,23.687195,22.83782,train,,,,,,,,,,,
4,289,8,23.813831,22.88615,train,,,,,,,,,,,
4,290,8,23.78646,22.92595,train,,,,,,,,,,,
4,293,8,23.940294,23.049198,train,,,,,,,,,,,
4,295,8,23.932627,23.083607,train,,,,,,,,,,,
4,297,8,24.304226,23.114517,train,,,,,,,,,,,
4,298,8,24.1464,23.119022,train,,,,,,,,,,,
4,299,8,24.191374,23.127007,train,,,,,,,,,,,
4,301,8,24.237831,23.097786,train,,,,,,,,,,,
4,302,8,24.309738,23.10904,train,,,,,,,,,,,
4,303,8,24.347034,23.122822,train,,,,,,,,,,,
4,304,9,21.508085,19.099083,train,,,,,,,,,,,
4,305,9,21.61027,19.124651,train,,,,,,,,,,,
4,306,9,21.589972,19.151794,train,,,,,,,,,,,
4,307,9,21.559608,19.0355,train,,,,,,,,,,,
4,308,9,21.575071,19.041111,train,,,,,,,,,,,
4,311,9,21.398195,21.689117,train,,,,,,,,,,,
4,312,9,21.417059,21.86045,train,,,,,,,,,,,
4,313,9,21.354486,21.86477,train,,,,,,,,,,,
4,314,9,21.146946,22.879063,train,,,,,,,,,,,
4,315,9,21.322012,22.874256,train,,,,,,,,,,,
4,317,9,21.397934,22.903769,train,,,,,,,,,,,
4,318,9,21.61795,22.922485,train,,,,,,,,,,,
4,320,9,21.793327,22.968067,train,,,,,,,,,,,
4,321,9,21.804394,22.97887,train,,,,,,,,,,,
4,322,9,21.856081,22.999065,train,,,,,,,,,,,
4,323,9,21.996681,23.020561,train,,,,,,,,,,,
4,324,9,22.083944,23.041965,train,,,,,,,,,,,
4,325,9,22.123825,23.062164,train,,,,,,,,,,,
4,326,9,22.102497,23.084402,train,,,,,,,,,,,
4,327,9,22.165306,23.106855,train,,,,,,,,,,,
4,328,9,22.028286,22.015667,train,,,,,,,,,,,
4,329,9,22.1684,22.029158,train,,,,,,,,,,,
4,330,9,22.248848,23.136337,train,,,,,,,,,,,
4,331,9,22.304218,22.96677,train,,,,,,,,,,,
4,333,9,22.572758,22.491238,train,,,,,,,,,,,
4,335,9,22.760218,22.532963,train,,,,,,,,,,,
4,336,9,22.790642,22.553692,train,,,,,,,,,,,
4,337,9,22.812155,22.579948,train,,,,,,,,,,,
4,339,9,22.792332,21.203363,train,,,,,,,,,,,
4,340,9,22.83724,21.044872,train,,,,,,,,,,,
4,341,9,22.96207,21.067125,train,,,,,,,,,,,
4,342,9,23.002203,21.095398,train,,,,,,,,,,,
4,343,9,23.10535,21.11894,train,,,,,,,,,,,
4,345,9,22.985498,21.159462,train,,,,,,,,,,,
4,346,9,22.934473,21.17833,train,,,,,,,,,,,
4,347,9,22.985071,21.19722,train,,,,,,,,,,,
4,348,10,24.58627,21.607685,train,,,,,,,,,,,
4,349,10,24.583334,21.657604,train,,,,,,,,,,,
4,351,10,24.70395,22.143715,train,,,,,,,,,,,
4,352,10,24.792875,22.178612,train,,,,,,,,,,,
4,353,10,24.99675,22.223736,train,,,,,,,,,,,
4,355,10,24.82733,22.894535,train,,,,,,,,,,,
4,356,10,25.229557,22.88572,train,,,,,,,,,,,
4,358,10,25.414614,25.01563,train,,,,,,,,,,,
4,359,10,25.146236,25.04689,train,,,,,,,,,,,
4,360,10,25.245792,25.065977,train,,,,,,,,,,,
4,363,10,25.055883,24.276176,train,,,,,,,,,,,
4,364,10,25.123087,24.286427,train,,,,,,,,,,,
4,365,10,25.348238,25.42139,train,,,,,,,,,,,
4,366,10,25.357994,25.443161,train,,,,,,,,,,,
4,367,10,25.30789,25.467615,train,,,,,,,,,,,
4,368,10,25.117191,25.487041,train,,,,,,,,,,,
4,369,10,25.112984,25.500153,train,,,,,,,,,,,
4,370,10,25.217518,25.516798,train,,,,,,,,,,,
4,371,10,25.265432,25.523804,train,,,,,,,,,,,
4,372,10,25.320927,24.401035,train,,,,,,,,,,,
4,373,10,25.441765,24.420172,train,,,,,,,,,,,
4,374,10,25.527287,24.218706,train,,,,,,,,,,,
4,375,10,25.590801,25.31216,train,,,,,,,,,,,
4,376,10,25.699999,25.319195,train,,,,,,,,,,,
4,377,10,25.835253,25.342684,train,,,,,,,,,,,
4,378,10,25.927273,25.35704,train,,,,,,,,,,,
4,379,10,25.97029,25.37402,train,,,,,,,,,,,
4,382,10,25.938202,25.68247,train,,,,,,,,,,,
4,383,10,26.051142,25.70927,train,,,,,,,,,,,
4,384,10,26.098545,25.725376,train,,,,,,,,,,,
4,386,10,26.12143,25.747942,train,,,,,,,,,,,
4,387,10,26.107761,25.753002,train,,,,,,,,,,,
4,389,10,26.178587,25.737705,train,,,,,,,,,,,
4,390,10,26.228598,25.745075,train,,,,,,,,,,,
4,391,10,26.268444,25.753885,train,,,,,,,,,,,
4,392,11,22.27367,19.128088,train,,,,,,,,,,,
4,395,11,22.709904,20.233063,train,,,,,,,,,,,
4,396,11,22.842371,20.272995,train,,,,,,,,,,,
4,398,11,22.882872,20.342934,train,,,,,,,,,,,
4,401,11,22.95144,20.432564,train,,,,,,,,,,,
4,402,11,23.067629,20.453638,train,,,,,,,,,,,
4,403,11,23.163792,20.480751,train,,,,,,,,,,,
4,404,11,23.22902,20.512623,train,,,,,,,,,,,
4,405,11,23.338373,21.271484,train,,,,,,,,,,,
4,407,11,23.57041,22.80136,train,,,,,,,,,,,
4,408,11,23.687601,22.8378,train,,,,,,,,,,,
4,409,11,23.817987,24.176489,train,,,,,,,,,,,
4,410,11,23.852718,24.208157,train,,,,,,,,,,,
4,411,11,23.962717,24.232746,train,,,,,,,,,,,
4,412,11,24.066929,24.27475,train,,,,,,,,,,,
4,413,11,24.178335,24.307247,train,,,,,,,,,,,
4,414,11,24.29698,24.342342,train,,,,,,,,,,,
4,415,11,24.359282,24.362862,train,,,,,,,,,,,
4,416,11,24.426888,23.281565,train,,,,,,,,,,,
4,417,11,24.485832,23.742062,train,,,,,,,,,,,
4,418,11,24.559189,23.757732,train,,,,,,,,,,,
4,419,11,24.591105,24.663652,train,,,,,,,,,,,
4,420,11,24.658861,24.683239,train,,,,,,,,,,,
4,421,11,24.798748,24.709574,train,,,,,,,,,,,
4,423,11,24.881891,25.267298,train,,,,,,,,,,,
4,425,11,24.942179,25.304453,train,,,,,,,,,,,
4,426,11,24.899242,24.391638,train,,,,,,,,,,,
4,427,11,24.917757,24.415771,train,,,,,,,,,,,
4,428,11,24.968376,25.536808,train,,,,,,,,,,,
4,430,11,25.001745,25.576609,train,,,,,,,,,,,
4,431,11,25.00635,25.585617,train,,,,,,,,,,,
4,432,11,24.982756,25.596039,train,,,,,,,,,,,
4,433,11,24.988722,25.605286,train,,,,,,,,,,,
4,434,11,24.97906,25.613823,train,,,,,,,,,,,
4,435,11,25.026754,25.632767,train,,,,,,,,,,,
4,436,12,0.0,-1.8275054,train,,,,,,,,,,,
4,438,12,0.0,-1.2652891,train,,,,,,,,,,,
4,439,12,0.0,-1.2566112,train,,,,,,,,,,,
4,441,12,0.0,-1.2409345,train,,,,,,,,,,,
4,443,12,0.0,-1.224664,train,,,,,,,,,,,
4,445,12,0.0,-1.2063639,train,,,,,,,,,,,
4,446,12,0.0,-1.1972197,train,,,,,,,,,,,
4,447,12,0.0,-0.9367704,train,,,,,,,,,,,
4,448,12,0.0,-0.92649543,train,,,,,,,,,,,
4,449,12,0.0,-0.9162488,train,,,,,,,,,,,
4,450,12,0.0,-1.1597247,train,,,,,,,,,,,
4,451,12,0.0,-1.1516936,train,,,,,,,,,,,
4,452,12,0.0,-1.1432366,train,,,,,,,,,,,
4,453,12,0.0,-1.134641,train,,,,,,,,,,,
4,455,12,0.0,-1.1185544,train,,,,,,,,,,,
4,456,12,0.0,-1.1111946,train,,,,,,,,,,,
4,457,12,0.0,-1.1042014,train,,,,,,,,,,,
4,458,12,0.0,-1.0934548,train,,,,,,,,,,,
4,459,12,0.0,-1.0803077,train,,,,,,,,,,,
4,460,12,0.0,-1.0676707,train,,,,,,,,,,,
4,461,12,0.0,-1.0532238,train,,,,,,,,,,,
4,463,12,0.0,-1.0215006,train,,,,,,,,,,,
4,465,12,0.0,-0.9862377,train,,,,,,,,,,,
4,466,12,0.0,-0.9666937,train,,,,,,,,,,,
4,467,12,0.0,-0.9452791,train,,,,,,,,,,,
4,469,12,0.0,-0.90505046,train,,,,,,,,,,,
4,470,12,0.0,-0.88875985,train,,,,,,,,,,,
4,471,12,0.0,-0.8706489,train,,,,,,,,,,,
4,472,12,0.0,-0.85398734,train,,,,,,,,,,,
4,473,12,0.0,-0.8373902,train,,,,,,,,,,,
4,474,12,0.0,-0.82045114,train,,,,,,,,,,,
4,475,12,0.0,-0.80424434,train,,,,,,,,,,,
4,476,12,28.489683,-0.7888792,train,,,,,,,,,,,
4,478,12,0.0,-0.7586846,train,,,,,,,,,,,
4,479,12,0.0,-0.74356,train,,,,,,,,,,,
4,480,13,22.497147,22.484158,train,,,,,,,,,,,
4,481,13,22.464727,22.506428,train,,,,,,,,,,,
4,482,13,22.418692,22.52678,train,,,,,,,,,,,
4,483,13,22.643192,23.652332,train,,,,,,,,,,,
4,484,13,22.723415,23.677197,train,,,,,,,,,,,
4,486,13,22.647284,23.711405,train,,,,,,,,,,,
4,487,13,22.63158,22.630356,train,,,,,,,,,,,
4,488,13,22.622618,22.641632,train,,,,,,,,,,,
4,489,13,22.7207,22.659294,train,,,,,,,,,,,
4,490,13,22.854809,22.675882,train,,,,,,,,,,,
4,491,13,23.04299,22.701979,train,,,,,,,,,,,
4,492,13,23.11799,23.816444,train,,,,,,,,,,,
4,493,13,23.120495,23.83626,train,,,,,,,,,,,
4,494,13,23.201199,23.853746,train,,,,,,,,,,,
4,495,13,23.363262,22.78431,train,,,,,,,,,,,
4,496,13,23.476225,23.300014,train,,,,,,,,,,,
4,499,13,23.591349,24.45969,train,,,,,,,,,,,
4,501,13,23.718033,23.305935,train,,,,,,,,,,,
4,502,13,23.74906,23.322699,train,,,,,,,,,,,
4,503,13,23.82022,23.328945,train,,,,,,,,,,,
4,504,13,23.877771,22.498835,train,,,,,,,,,,,
4,505,13,23.937422,22.514519,train,,,,,,,,,,,
4,506,13,23.965143,23.65615,train,,,,,,,,,,,
4,507,13,23.941082,23.354332,train,,,,,,,,,,,
4,508,13,24.012102,23.372124,train,,,,,,,,,,,
4,509,13,24.10567,23.394798,train,,,,,,,,,,,
4,510,13,24.193415,23.41555,train,,,,,,,,,,,
4,512,13,24.344677,23.469898,train,,,,,,,,,,,
4,513,13,24.36484,23.484663,train,,,,,,,,,,,
4,514,13,24.311373,23.491566,train,,,,,,,,,,,
4,515,13,24.331787,23.510561,train,,,,,,,,,,,
4,518,13,24.53688,23.575726,train,,,,,,,,,,,
4,519,13,24.533987,23.594307,train,,,,,,,,,,,
4,520,13,24.550432,23.607359,train,,,,,,,,,,,
4,521,13,24.548342,23.617573,train,,,,,,,,,,,
4,524,14,17.262247,16.583134,train,,,,,,,,,,,
4,525,14,17.300169,16.606861,train,,,,,,,,,,,
4,526,14,17.362051,16.210838,train,,,,,,,,,,,
4,527,14,17.409134,16.238153,train,,,,,,,,,,,
4,528,14,17.449415,14.079624,train,,,,,,,,,,,
4,530,14,17.490463,14.119098,train,,,,,,,,,,,
4,531,14,17.50671,14.137135,train,,,,,,,,,,,
4,532,14,17.53323,14.159769,train,,,,,,,,,,,
4,533,14,17.500906,14.156437,train,,,,,,,,,,,
4,534,14,17.550568,17.539703,train,,,,,,,,,,,
4,535,14,17.4951,17.52241,train,,,,,,,,,,,
4,537,14,17.606583,17.155706,train,,,,,,,,,,,
4,539,14,17.587837,16.266836,train,,,,,,,,,,,
4,540,14,17.574837,17.159683,train,,,,,,,,,,,
4,542,14,17.627094,17.192371,train,,,,,,,,,,,
4,543,14,17.646152,16.010645,train,,,,,,,,,,,
4,544,14,17.749142,16.199644,train,,,,,,,,,,,
4,546,14,17.795185,17.282341,train,,,,,,,,,,,
4,547,14,17.816008,17.296032,train,,,,,,,,,,,
4,549,14,17.863,18.165995,train,,,,,,,,,,,
4,550,14,17.889126,19.671993,train,,,,,,,,,,,
4,551,14,17.881004,19.680264,train,,,,,,,,,,,
4,552,14,17.870457,19.698898,train,,,,,,,,,,,
4,553,14,18.035868,19.715284,train,,,,,,,,,,,
4,555,14,18.15726,19.753,train,,,,,,,,,,,
4,556,14,18.20468,19.769403,train,,,,,,,,,,,
4,557,14,18.289196,19.790005,train,,,,,,,,,,,
4,558,14,18.327085,19.802992,train,,,,,,,,,,,
4,559,14,18.399649,19.812845,train,,,,,,,,,,,
4,560,14,18.49102,19.829826,train,,,,,,,,,,,
4,561,14,18.620625,19.848068,train,,,,,,,,,,,
4,562,14,18.8355,16.23687,train,,,,,,,,,,,
4,563,15,21.71841,21.667858,train,,,,,,,,,,,
4,564,15,21.77145,21.694088,train,,,,,,,,,,,
4,565,15,21.855621,21.734055,train,,,,,,,,,,,
4,566,15,21.919607,21.764671,train,,,,,,,,,,,
4,567,15,21.928593,21.770632,train,,,,,,,,,,,
4,568,15,21.878668,21.748552,train,,,,,,,,,,,
4,570,15,22.149065,21.872536,train,,,,,,,,,,,
4,571,15,22.199121,21.898386,train,,,,,,,,,,,
4,573,15,22.287596,21.944237,train,,,,,,,,,,,
4,574,15,22.302666,21.9465,train,,,,,,,,,,,
4,575,15,22.285728,21.937248,train,,,,,,,,,,,
4,577,15,22.23917,21.961212,train,,,,,,,,,,,
4,578,15,22.202705,21.949493,train,,,,,,,,,,,
4,580,15,22.10582,21.844166,train,,,,,,,,,,,
4,581,15,21.819136,21.771307,train,,,,,,,,,,,
4,582,15,21.90641,21.775503,train,,,,,,,,,,,
4,583,15,21.948818,21.787437,train,,,,,,,,,,,
4,584,15,22.168852,21.822819,train,,,,,,,,,,,
4,585,15,22.118496,21.83612,train,,,,,,,,,,,
4,586,15,22.174486,21.837547,train,,,,,,,,,,,
4,588,15,22.4268,21.892931,train,,,,,,,,,,,
4,589,15,22.390154,21.907982,train,,,,,,,,,,,
4,590,15,22.351423,21.915075,train,,,,,,,,,,,
